报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,398.519,6.3257,63.0,11.57,-7.01%,1.82亿,18.54%,7.88,34.4442,218.75,7.9949,PE；PB,14.87亿,40.67亿,23.26%,58.10亿,8.21亿,0.39,20%: 最新年度营业收入下滑,广西华锡集团股份有限公司
2026-03-31,398.519,6.3257,63.0,11.57,-7.01%,1.82亿,18.54%,7.88,8.611,218.75,7.9949,PE；PB,14.87亿,40.67亿,23.26%,58.10亿,8.21亿,0.39,,广西华锡集团股份有限公司
2025,240.946,6.3257,38.09,58.03,25.31%,8.01亿,21.75%,7.59,4.1521,30.0869,5.0184,PE；PB,21.84亿,38.85亿,22.24%,58.99亿,8.42亿,,,广西华锡集团股份有限公司
2024,106.841,6.3257,16.89,46.31,44.68%,6.58亿,87.72%,6.32,2.3071,16.2404,2.6725,PE；PB,11.75亿,20.44亿,22.96%,49.85亿,7.18亿,,,广西华锡集团股份有限公司
2023,29.37,2.3515,12.49,32.01,5.66%,3.50亿,60.25%,5.54,0.9175,22.0671,2.2545,PE；PB,9.44亿,14.86亿,19.22%,47.66亿,4.59亿,,,广西华锡集团股份有限公司
2022,29.77,2.3515,12.66,27.67,49.41%,2.19亿,307.08%,1.44,1.0759,34.2162,8.7917,PE；PB,9.24亿,9.36亿,3.08%,33.51亿,2.69亿,,,广西华锡集团股份有限公司
2021,29.535,2.3515,12.56,3.94,-57.15%,5371.28万,65.46%,1.36,7.4962,54.6087,9.2353,PE；PB,1.40亿,-9.76亿,14.02%,3.20亿,False,,,广西华锡集团股份有限公司
2020,15.614,2.3515,6.64,9.03,8.96%,3246.31万,399.15%,1.41,1.7291,47.4286,4.7092,PE；PB,4.14亿,-10.28亿,1.25%,4.26亿,False,,,广西华锡集团股份有限公司
2019,16.061,2.3515,6.83,6.69,142.71%,650.37万,-87.98%,1.37,2.4007,227.6667,4.9854,PE；PB,1.86亿,-11.01亿,0.97%,3.23亿,1.63亿,,,广西华锡集团股份有限公司
2018,14.203,2.3515,6.04,2.75,28.62%,5412.20万,266.63%,1.29,5.1647,26.2609,4.6822,PE；PB,2.23亿,-11.08亿,16.29%,3.03亿,9522.17万,,,广西华锡集团股份有限公司
2017,,,7.84,2.14,198.51%,-3247.99万,-640.05%,1.03,,,7.6117,PE；PB,3.40亿,-11.62亿,-31.85%,1.83亿,1101.19万,,,广西华锡集团股份有限公司
2016,,,13.31,0.717421,12.20%,601.42万,114.38%,1.12,,519.9219,11.8839,PE；PB,2.85亿,-11.30亿,-27.26%,2.31亿,1.74亿,,,广西华锡集团股份有限公司
2015,,,14.37,0.639395,-90.05%,-4183.52万,82.70%,1.06,,,13.5566,PE；PB,4.15亿,-11.36亿,-95.63%,2.33亿,251.68万,,,广西华锡集团股份有限公司
2014,,,7.94,6.43,-5.18%,-2.42亿,-606.89%,-0.88,,,,PE；PB,5324.81万,-10.94亿,-49.44%,-2.16亿,1312.11万,,,广西华锡集团股份有限公司
2013,,,5.75,6.78,-15.93%,4770.53万,116.75%,0.1,,28.3391,57.5,PE；PB,2.14亿,-8.52亿,0.34%,-1900.73万,5239.70万,,,广西华锡集团股份有限公司
2012,,,5.2,8.07,-30.12%,-2.85亿,-32.99%,-0.17,,,,PE；PB,3.75亿,-9.00亿,-41.35%,2.90亿,5489.37万,,,广西华锡集团股份有限公司
2011,,,3.83,11.54,5.71%,-2.14亿,-1929.41%,1.04,,,3.6827,PE；PB,6.00亿,-6.15亿,-20.48%,6.24亿,6986.36万,,,广西华锡集团股份有限公司
2010,,,7.35,10.92,-23.05%,1170.67万,103.94%,1.97,,147.5904,3.731,PE；PB,3.01亿,-4.01亿,-1.35%,8.66亿,7679.53万,,,广西华锡集团股份有限公司
