报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,255.888,8.1989,31.21,2.6958,23.73,-0.13%,3785.37万,-81.26%,21.49,96.98亿,42.51亿,1.30%,177.17亿,150.69亿
2025,296.226,8.1989,36.13,1.0184,290.86,-2.28%,6.52亿,17.27%,21.44,57.76亿,42.14亿,2.05%,176.79亿,142.12亿
2024,314.428,8.1989,38.35,1.0563,297.66,11.93%,5.56亿,-7.98%,19.80,159.29亿,37.44亿,1.62%,163.88亿,140.75亿
2023,224.828,5.8948,38.14,0.8455,265.92,19.81%,6.04亿,55.71%,16.98,97.52亿,33.76亿,1.49%,130.96亿,173.55亿
2022,269.451,5.8948,45.71,1.3837,194.73,-10.63%,3.88亿,-57.52%,16.54,21.17亿,40.27亿,1.99%,100.58亿,126.57亿
2021,461.445,5.8948,78.28,2.1177,217.9,10.86%,9.13亿,20.53%,16.33,35.20亿,39.13亿,4.19%,99.28亿,130.05亿
2020,357.755,5.8948,60.69,1.8202,196.55,24.44%,7.58亿,28.81%,15.04,30.25亿,32.57亿,3.86%,91.68亿,153.09亿
2019,270.866,5.8948,45.95,1.7149,157.95,20.89%,5.88亿,15.26%,13.87,43.37亿,26.97亿,3.72%,84.75亿,163.41亿
2018,210.798,5.8948,35.76,1.6133,130.66,8.44%,5.10亿,12.07%,13.09,42.18亿,22.77亿,3.91%,80.18亿,133.62亿
2017,,,44.29,,120.48,-3.78%,4.55亿,3.69%,12.25,35.36亿,18.94亿,3.78%,75.19亿,128.38亿
2016,,,45.84,,125.22,-0.18%,4.39亿,0.48%,11.64,26.10亿,15.89亿,3.51%,70.74亿,104.99亿
2015,,,49.64,,125.44,0.71%,4.37亿,31.71%,11.11,37.22亿,13.10亿,3.49%,65.64亿,114.36亿
2014,,,35.29,,124.55,15.00%,3.32亿,34.22%,10.47,32.61亿,9.66亿,2.66%,61.88亿,112.49亿
2013,,,25.67,,108.31,22.75%,2.47亿,2.14%,10.00,41.06亿,7.32亿,2.28%,59.07亿,107.67亿
2012,,,17.46,,88.23,3.20%,2.42亿,120.43%,4.73,29.48亿,5.51亿,4.04%,38.07亿,79.40亿
2011,,,16.06,,27.69,22.00%,1.10亿,-8.22%,4.46,1.51亿,3.98亿,3.97%,15.05亿,16.96亿
2010,,,26.16,,22.7,8.26%,1.20亿,48.75%,4.24,1.32亿,3.33亿,5.27%,14.29亿,14.38亿
