报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,29.64,1.5876,18.67,44.9655,0.164793,-66.96%,24.36万,-97.36%,6.27,4.58亿,1.82亿,1.48%,9.97亿,3324.04万
2025,36.308,1.5876,22.87,15.65,2.32,0.72%,4234.36万,1.59%,6.01,4.28亿,1.82亿,18.24%,9.55亿,2518.48万
2024,22.314,1.5681,14.23,9.6597,2.31,49.14%,4168.08万,29.49%,5.76,4.65亿,1.72亿,18.08%,9.03亿,3446.62万
2023,26.281,1.5681,16.76,16.9555,1.55,4.51%,3218.89万,19.70%,5.63,5.07亿,1.57亿,20.82%,8.82亿,4089.84万
2022,21.013,1.5681,13.4,14.198,1.48,-38.63%,2689.18万,-66.66%,5.52,5.54亿,1.45亿,18.18%,8.66亿,3692.09万
2021,28.059,1.1201,25.05,11.6427,2.41,4.71%,8066.96万,25.27%,7.84,5.81亿,1.61亿,33.47%,8.78亿,4303.80万
2020,29.571,1.1201,26.4,12.857,2.3,8.20%,6439.70万,22.54%,7.46,5.92亿,1.27亿,27.98%,8.36亿,4437.09万
2019,,,,,2.13,-4.31%,5255.24万,-14.16%,4.34,1.58亿,6962.31万,24.70%,3.64亿,3745.52万
2018,,,,,2.22,31.11%,6122.05万,56.75%,3.86,1.40亿,3542.63万,27.54%,3.25亿,3513.79万
2017,,,,,1.7,22.78%,3905.58万,22.74%,3.74,1.44亿,2994.47万,23.03%,3.14亿,4244.05万
2016,,,,,1.38,12.00%,3182.07万,32.53%,3.09,7420.44万,4983.12万,23.04%,2.00亿,3085.34万
2015,,,,,1.23,16.61%,2401.08万,28.07%,2.65,1758.11万,2671.29万,19.47%,9548.76万,2356.01万
2014,,,,,1.06,7.46%,1874.79万,82.00%,1.99,3036.63万,510.32万,17.73%,7147.68万,2515.51万
2013,,,,,0.984198,False,1030.09万,False,2.05,1904.38万,2437.18万,10.47%,6176.12万,1472.37万
2012,,,,,,False,False,False,False,185.73万,1620.52万,False,5146.03万,1184.30万
