报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,102.483,0.952,107.65,75.5453,0.339144,64.88%,-1245.39万,-145.62%,11.98,3.15亿,2.11亿,-36.72%,11.41亿,2960.91万
2025,134.194,0.952,140.96,64.828,2.07,98.59%,2887.37万,326.31%,12.12,3.46亿,2.23亿,13.98%,11.53亿,4107.50万
2024,31.644,0.952,33.24,30.4269,1.04,-22.88%,-1275.85万,-210.55%,11.81,4.01亿,1.97亿,-12.27%,11.24亿,4634.99万
2023,24.487,0.68,36.01,18.1385,1.35,-46.09%,1154.07万,-85.61%,16.77,5.65亿,2.14亿,8.56%,11.41亿,4233.64万
2022,,,,,2.5,-12.95%,8019.59万,-26.16%,7.71,9343.34万,2.43亿,31.98%,3.93亿,1741.64万
2021,,,,,2.87,10.62%,1.09亿,16.57%,False,4474.25万,1.71亿,37.78%,3.12亿,6818.71万
2020,,,,,2.6,65.92%,9316.14万,78.55%,3.98,3439.93万,7318.67万,35.85%,2.03亿,6010.19万
2019,,,,,1.57,161.65%,5217.75万,249.01%,2.15,4790.60万,4456.30万,33.31%,1.09亿,6242.66万
2018,,,,,0.598591,False,1494.99万,False,1.69,1566.07万,1860.33万,24.98%,5067.04万,2708.80万
