报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,63.448,5.6248,11.28,1.0347,15.33,-11.66%,-2574.10万,-179.34%,7.53,32.11亿,13.50亿,-1.68%,42.36亿,11.57亿
2025,79.703,5.6248,14.17,1.0079,79.08,0.08%,-1.13亿,-144.60%,7.62,27.38亿,13.76亿,-1.42%,42.86亿,11.14亿
2024,122.002,5.6248,21.69,1.5441,79.01,33.17%,2.53亿,-29.87%,7.60,20.73亿,14.89亿,3.21%,42.80亿,11.55亿
2023,77.985,4.6838,16.65,1.3144,59.33,-1.01%,3.61亿,102.28%,6.95,25.63亿,12.10亿,6.08%,39.49亿,5.89亿
2022,58.032,4.6838,12.39,0.9682,59.94,24.47%,1.78亿,344.29%,4.61,8.66亿,8.77亿,2.99%,21.60亿,7.61亿
2021,70.257,4.6838,15.0,1.4591,48.15,13.20%,4013.68万,-78.50%,4.25,8.23亿,7.14亿,0.83%,19.91亿,8.63亿
2020,40.843,4.6838,8.72,0.9601,42.54,-4.31%,1.87亿,-47.14%,4.35,9.75亿,6.73亿,4.40%,20.40亿,6.78亿
2019,56.58,4.6838,12.08,1.2726,44.46,9.99%,3.53亿,261.19%,4.12,7.66亿,5.36亿,7.87%,19.30亿,5.24亿
2018,21.03,4.6838,4.49,0.5203,40.42,-0.17%,-2.19亿,-267.50%,3.54,4.10亿,2.21亿,-5.46%,17.14亿,5.31亿
2017,,,16.31,,40.49,57.61%,1.31亿,116.44%,3.45,1.19亿,4.74亿,3.16%,14.97亿,6.02亿
2016,,,12.02,,25.69,15.13%,6042.35万,25.97%,3.22,1.96亿,3.86亿,2.15%,14.15亿,3.11亿
2015,,,18.14,,22.31,10.71%,4796.48万,-48.18%,3.15,3.44亿,3.66亿,1.97%,13.29亿,3.10亿
2014,,,6.46,,20.16,-0.29%,9256.40万,17.22%,3.11,3.23亿,3.56亿,4.50%,13.16亿,3.14亿
2013,,,5.25,,20.21,11.23%,7896.81万,143.47%,2.97,4.57亿,3.02亿,3.63%,12.47亿,3.10亿
2012,,,3.32,,18.17,-15.65%,-1.82亿,-306.59%,2.86,3.85亿,2.63亿,-10.29%,12.00亿,2.86亿
2011,,,5.14,,21.54,22.59%,8793.66万,-23.83%,3.37,4.67亿,4.80亿,3.95%,14.21亿,4.25亿
2010,,,10.74,,17.57,68.65%,1.15亿,4.95%,4.87,4.57亿,4.34亿,6.54%,13.81亿,5.49亿
