报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,107.902,10.3952,10.38,7.5987,3.55,-2.88%,2.84亿,29.83%,10.07,29.37亿,68.14亿,79.08%,105.67亿,False
2025,111.852,10.3952,10.76,7.207,15.52,-8.28%,8.24亿,-13.79%,9.80,28.71亿,65.23亿,51.64%,102.86亿,False
2024,106.343,10.3952,10.23,6.285,16.92,-63.91%,9.55亿,43.26%,9.46,44.23亿,62.86亿,55.06%,99.60亿,2500.00
2023,101.769,10.3952,9.79,2.1708,46.88,14.24%,6.67亿,-19.46%,8.97,34.69亿,59.10亿,13.90%,179.05亿,4700.00
2022,82.746,10.3952,7.96,2.0162,41.04,-22.87%,8.28亿,-10.94%,8.62,54.47亿,56.31亿,20.19%,145.78亿,5600.00
2021,91.478,10.3952,8.8,1.7192,53.21,323.50%,9.30亿,1.87%,8.16,30.93亿,52.31亿,17.54%,112.96亿,4900.00
2020,88.463,10.3952,8.51,7.0432,12.56,-23.38%,9.13亿,-15.02%,7.49,45.70亿,46.93亿,72.95%,90.27亿,False
2019,69.44,10.3952,6.68,4.2341,16.4,1.00%,10.74亿,1.68%,6.96,24.37亿,41.65亿,65.55%,74.02亿,False
2018,61.124,10.3952,5.88,3.7638,16.24,11.79%,10.56亿,19.09%,6.28,16.23亿,35.26亿,65.24%,65.67亿,False
2017,,,8.47,,14.52,16.00%,8.87亿,6.97%,5.44,10.17亿,27.99亿,61.23%,56.84亿,False
2016,,,9.36,,12.52,14.14%,8.29亿,1.53%,4.91,5.85亿,23.00亿,66.24%,51.26亿,False
2015,,,9.15,,10.97,17.21%,8.17亿,38.31%,4.41,12.37亿,18.52亿,74.51%,45.83亿,False
2014,,,5.77,,9.36,22.37%,5.90亿,47.51%,3.87,8.71亿,13.71亿,64.06%,41.39亿,False
2013,,,3.19,,7.65,3.68%,4.00亿,12.68%,3.48,6.33亿,10.25亿,52.33%,36.47亿,False
2012,,,3.02,,7.38,2.57%,3.55亿,0.07%,3.25,9.08亿,8.31亿,48.15%,33.82亿,False
2011,,,2.86,,7.19,13.31%,3.55亿,0.80%,3.06,8.52亿,6.67亿,49.35%,31.77亿,False
2010,,,4.09,,6.35,36.65%,3.52亿,21.19%,2.90,5188.27万,5.35亿,55.47%,30.14亿,False
