报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,73.806,14.6731,5.03,5.4269,3.4,0.46%,1.12亿,4.73%,3.84,8.03亿,10.45亿,33.09%,56.32亿,128.12万
2025,73.659,14.6731,5.02,4.5217,16.29,1.01%,4.65亿,-0.44%,3.76,12.33亿,9.33亿,28.55%,55.19亿,135.04万
2024,71.311,14.6731,4.86,4.421,16.13,-5.98%,4.67亿,1.86%,3.65,11.12亿,8.02亿,28.96%,54.07亿,157.50万
2023,63.975,14.6731,4.36,3.7369,17.12,2.01%,4.59亿,-0.0058%,3.37,8.38亿,4.41亿,26.80%,49.52亿,157.06万
2022,75.42,14.6731,5.14,4.4946,16.78,-2.89%,4.59亿,12.99%,3.09,6.37亿,6577.88万,27.13%,47.42亿,63.76万
2021,64.415,14.6731,4.39,3.8758,16.62,52.67%,4.06亿,403.49%,2.80,7.63亿,-4.37亿,24.44%,41.03亿,104.44万
2020,15.439,4.6926,3.29,1.419,10.88,-28.19%,-1.34亿,-189.30%,2.48,11.28亿,-8.43亿,-7.94%,32.22亿,133.70万
2019,17.644,4.6926,3.76,1.9959,8.84,-44.96%,1.50亿,208.85%,2.59,4.85亿,-7.09亿,16.94%,12.15亿,54.58万
2018,17.738,4.6926,3.78,1.1038,16.07,-51.67%,4851.05万,-84.06%,2.23,9.01亿,-8.59亿,2.85%,10.46亿,78.84万
2017,,,6.48,,33.25,-40.55%,3.04亿,145.10%,1.45,8.25亿,-9.07亿,4.01%,22.55亿,1.39亿
2016,,,7.84,,38.52,-48.11%,-6.75亿,-33.59%,1.15,7.01亿,-11.92亿,-18.21%,5.27亿,3.45亿
2015,,,9.58,,74.25,28.91%,-5.05亿,-962.26%,2.59,8.66亿,-5.17亿,-7.07%,12.28亿,4.01亿
2014,,,5.09,,57.6,2.96%,5859.31万,115.44%,3.67,6.61亿,-1176.31万,0.83%,17.55亿,4.58亿
2013,,,3.39,,55.95,-21.87%,-3.80亿,-30.89%,3.33,4.83亿,-7035.62万,-8.62%,14.82亿,6.23亿
2012,,,4.93,,71.61,31.65%,-2.90亿,-1002.90%,4.14,7.23亿,3.09亿,-5.69%,19.68亿,6.98亿
2011,,,6.67,,54.39,95.34%,3211.99万,-3.79%,4.75,8.63亿,5.99亿,0.07%,23.36亿,8.48亿
2010,,,12.23,,27.85,22.67%,3338.34万,213.70%,4.65,4.76亿,5.74亿,1.16%,22.90亿,5.87亿
