报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,6206.112,75.9715,81.69,1315.81,2.45%,126.75亿,2.03%,30.55,4.7166,48.3373,2.674,PE；PB,964.23亿,1798.61亿,9.81%,2454.41亿,578.24亿,,,美的控股有限公司
2026-03-31,6206.112,75.9715,81.69,1315.81,2.45%,126.75亿,2.03%,30.55,1.1791,48.3373,2.674,PE；PB,964.23亿,1798.61亿,9.81%,2454.41亿,578.24亿,,,美的控股有限公司
2025,5983.133,76.5596,78.15,4585.02,12.08%,439.45亿,14.03%,29.38,1.3049,13.4741,2.66,PE；PB,859.58亿,1672.28亿,9.75%,2364.24亿,646.29亿,4.0,,美的控股有限公司
2024,5010.077,70.2577,71.31,4090.84,9.47%,385.37亿,14.29%,28.31,1.2247,13.1085,2.5189,PE；PB,1473.46亿,1535.92亿,9.52%,2276.67亿,633.39亿,3.0,,美的控股有限公司
2023,3471.346,69.9727,49.61,3737.1,8.10%,337.20亿,14.10%,23.18,0.9289,10.0629,2.1402,PE；PB,834.64亿,1362.84亿,9.07%,1743.00亿,473.39亿,2.5,,美的控股有限公司
2022,3129.28,69.8656,44.79,3457.09,0.68%,295.54亿,3.43%,20.43,0.9052,10.3203,2.1924,PE；PB,585.55亿,1196.79亿,8.67%,1519.24亿,460.45亿,1.7008942999999999,,美的控股有限公司
2021,4348.826,70.3011,61.86,3433.61,20.18%,285.74亿,4.96%,17.87,1.2665,14.8345,3.4617,PE；PB,777.55亿,1029.83亿,8.50%,1348.25亿,459.24亿,1.6005847,,美的控股有限公司
2020,5639.57,69.719,80.89,2857.1,2.27%,272.23亿,12.44%,16.72,1.9739,20.5827,4.8379,PE；PB,1094.50亿,870.74亿,9.68%,1242.37亿,310.77亿,1.6,,美的控股有限公司
2019,3104.972,66.6303,46.6,2793.81,6.71%,242.11亿,19.68%,14.58,1.1114,12.9444,3.1962,PE；PB,720.04亿,727.14亿,9.09%,1074.96亿,324.43亿,1.3039619999999998,,美的控股有限公司
2018,1884.334,65.6105,28.72,2618.2,8.23%,202.31亿,17.05%,12.47,0.7197,9.3247,2.3031,PE；PB,278.88亿,587.62亿,8.34%,924.55亿,296.45亿,1.2,,美的控股有限公司
2017,,,42.22,2419.19,51.35%,172.84亿,17.70%,11.24,,15.8722,3.7562,PE；PB,482.74亿,476.27亿,7.73%,829.25亿,294.44亿,1.0,,美的控股有限公司
2016,,,20.85,1598.42,14.71%,146.84亿,15.56%,9.46,,9.1048,2.204,PE；PB,271.69亿,381.05亿,9.97%,689.77亿,156.27亿,1.2,,美的控股有限公司
2015,,,15.6,1393.47,-2.08%,127.07亿,20.99%,11.53,,7.8,1.353,PE；PB,118.62亿,295.30亿,9.84%,560.32亿,104.49亿,1.0,,美的控股有限公司
2014,,,12.7,1423.11,17.36%,105.02亿,97.50%,9.36,,5.1004,1.3568,PE；PB,62.03亿,218.14亿,8.22%,457.31亿,150.20亿,2.0,,美的控股有限公司
2013,,,8.86,1212.65,18.06%,53.17亿,63.15%,19.48,,5.1214,0.4548,PE；PB,155.74亿,153.05亿,6.86%,390.81亿,151.98亿,,,美的控股有限公司
2012,,,,1027.13,-23.46%,32.59亿,-6.14%,0.0,,,,PE；PB,136.67亿,104.91亿,5.99%,331.65亿,133.50亿,,,美的控股有限公司
2011,,,,1341.16,21.63%,34.73亿,-7.29%,0.0,,,,PE；PB,129.42亿,90.04亿,4.95%,301.46亿,163.43亿,,,美的控股有限公司
2010,,,,1102.63,50.41%,37.46亿,132.45%,0.0,,,,PE；PB,95.78亿,76.84亿,6.17%,225.48亿,197.50亿,,,美的控股有限公司
