报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,98.635,5.4017,18.26,10.54,8.10%,1.47亿,10.41%,8.37,9.3582,70.2308,2.1816,PE；PB,14.13亿,17.49亿,14.39%,48.00亿,10.89亿,0.20600000000000002,,山西临汾华翔实业有限公司
2026-03-31,98.635,5.4017,18.26,10.54,8.10%,1.47亿,10.41%,8.37,2.3395,70.2308,2.1816,PE；PB,14.13亿,17.49亿,14.39%,48.00亿,10.89亿,0.20600000000000002,,山西临汾华翔实业有限公司
2025,80.987,4.7058,17.21,41.27,7.83%,5.58亿,18.55%,8.07,1.9624,15.6455,2.1326,PE；PB,14.56亿,16.02亿,13.63%,46.33亿,10.19亿,0.333,,山西临汾华翔实业有限公司
2024,53.116,4.3717,12.15,38.28,17.28%,4.71亿,20.95%,6.45,1.3876,11.5714,1.8837,PE；PB,16.86亿,12.53亿,11.80%,32.56亿,6.97亿,0.626,,山西临汾华翔实业有限公司
2023,49.05,4.3717,11.22,32.64,1.17%,3.89亿,47.63%,5.98,1.5028,12.4667,1.8763,PE；PB,13.35亿,11.09亿,11.17%,28.78亿,6.40亿,0.181,,山西临汾华翔实业有限公司
2022,46.182,4.3609,10.59,32.26,-1.72%,2.64亿,-19.65%,5.21,1.4316,17.3607,2.0326,PE；PB,12.63亿,8.37亿,6.18%,25.39亿,6.34亿,0.22599999999999998,,山西临汾华翔实业有限公司
2021,50.192,4.25,11.81,32.82,68.42%,3.28亿,33.88%,4.73,1.5293,15.3377,2.4968,PE；PB,14.13亿,6.98亿,9.41%,23.88亿,5.47亿,0.16999999999999998,,山西临汾华翔实业有限公司
2020,42.755,4.25,10.06,19.49,-4.85%,2.45亿,41.04%,4.18,2.1937,15.7188,2.4067,PE；PB,4.78亿,4.78亿,12.54%,17.83亿,2.91亿,,,山西临汾华翔实业有限公司
2019,,,,20.48,2.64%,1.74亿,23.76%,3.14,,,,PE；PB,3.11亿,2.58亿,8.37%,11.71亿,3.12亿,,,山西临汾华翔实业有限公司
2018,,,,19.96,18.34%,1.40亿,17.54%,2.74,,,,PE；PB,3.24亿,1.27亿,7.02%,10.21亿,3.13亿,,,山西临汾华翔实业有限公司
2017,,,,16.86,28.90%,1.19亿,35.81%,2.32,,,,PE；PB,1.80亿,2521.29万,6.98%,8.43亿,2.20亿,,,山西临汾华翔实业有限公司
2016,,,,13.08,False,8793.28万,False,1.83,,,,PE；PB,1.70亿,2.40亿,6.69%,7.24亿,2.23亿,,,山西临汾华翔实业有限公司
