报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,23.814,4.1129,5.79,5.86,-18.39%,1863.19万,-14.89%,1.93,4.0638,127.8146,3.0,PE；PB,2.42亿,-4.64亿,4.37%,8.47亿,3.75亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,高金技术产业集团有限公司
2026-03-31,23.814,4.1129,5.79,5.86,-18.39%,1863.19万,-14.89%,1.93,1.016,127.8146,3.0,PE；PB,2.42亿,-4.64亿,4.37%,8.47亿,3.75亿,,,高金技术产业集团有限公司
2025,31.44,4.0884,7.69,29.74,10.83%,1.91亿,102.12%,1.93,1.0572,16.0208,3.9845,PE；PB,1.82亿,-4.83亿,6.94%,8.18亿,3.73亿,,,高金技术产业集团有限公司
2024,21.173,4.01,5.28,26.83,18.66%,9469.94万,144.59%,1.34,0.7892,22.0,3.9403,PE；PB,7234.04万,-6.74亿,3.41%,5.79亿,3.63亿,,,高金技术产业集团有限公司
2023,25.022,4.01,6.24,22.61,-16.59%,-2.12亿,-606.04%,1.18,1.1067,,5.2881,PE；PB,2.54亿,-7.69亿,-9.27%,5.05亿,2.24亿,,,高金技术产业集团有限公司
2022,29.915,4.01,7.46,27.11,-27.60%,4197.29万,-43.56%,1.71,1.1035,74.6,4.3626,PE；PB,9407.83万,-5.56亿,1.85%,7.28亿,2.86亿,,,高金技术产业集团有限公司
2021,34.526,4.01,8.61,37.44,22.24%,7436.96万,12.95%,1.6,0.9222,45.3158,5.3812,PE；PB,1.48亿,-5.98亿,2.10%,6.47亿,2.70亿,,,高金技术产业集团有限公司
2020,16.0,4.01,3.99,30.63,-12.85%,6584.54万,-50.91%,1.42,0.5224,24.9375,2.8099,PE；PB,3.25亿,-6.73亿,2.10%,5.79亿,3.62亿,,,高金技术产业集团有限公司
2019,15.92,4.01,3.97,35.15,-28.26%,1.34亿,116.49%,1.25,0.4529,12.0303,3.176,PE；PB,2.15亿,-7.38亿,3.82%,5.14亿,4.67亿,,,高金技术产业集团有限公司
2018,13.193,4.01,3.29,48.99,-14.02%,-8.14亿,-70.04%,0.92,0.2693,,3.5761,PE；PB,2.30亿,-8.73亿,-16.66%,3.79亿,6.06亿,,,高金技术产业集团有限公司
2017,,,5.27,56.98,-0.98%,-4.79亿,-2591.66%,2.95,,,1.7864,PE；PB,2.63亿,-5887.54万,-8.44%,11.96亿,9.66亿,,,高金技术产业集团有限公司
2016,,,10.09,57.54,54.85%,1920.52万,-59.28%,4.14,,201.8,2.4372,PE；PB,3.17亿,4.20亿,0.26%,16.77亿,8.11亿,0.01,,高金技术产业集团有限公司
2015,,,11.61,37.16,14.60%,4716.77万,10.80%,4.1,,96.75,2.8317,PE；PB,3.09亿,4.06亿,1.27%,16.61亿,8.97亿,,,高金技术产业集团有限公司
2014,,,6.69,32.43,18.56%,4257.03万,177.19%,3.98,,60.8182,1.6809,PE；PB,2.45亿,3.59亿,1.33%,16.23亿,4.36亿,,,高金技术产业集团有限公司
2013,,,5.89,27.35,22.42%,-5515.22万,-249.76%,3.88,,,1.518,PE；PB,2.81亿,3.16亿,-2.26%,15.81亿,5.13亿,0.02,,高金技术产业集团有限公司
2012,,,6.22,22.34,2.98%,3682.62万,3.11%,4.01,,69.1111,1.5511,PE；PB,4.43亿,3.80亿,1.42%,16.40亿,5.38亿,0.03,,高金技术产业集团有限公司
2011,,,6.4,21.7,16.60%,3571.42万,-73.90%,3.95,,71.1111,1.6203,PE；PB,4.76亿,3.57亿,1.71%,16.20亿,4.80亿,0.1,,高金技术产业集团有限公司
2010,,,13.04,18.61,25.18%,1.37亿,12.11%,3.96,,35.2432,3.2929,PE；PB,6.73亿,3.63亿,7.90%,16.21亿,3.61亿,,,高金技术产业集团有限公司
