报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,42.552,8.4765,5.02,11.86,-5.86%,1.01亿,-4.88%,4.54,3.5879,41.249,1.1057,PE；PB,27.47亿,27.41亿,9.20%,39.00亿,7.00亿,0.1,40%: 最新年度营业收入下滑；最新年度净利润同比下降,石河子奋进股权投资普通合伙企业
2026-03-31,42.552,8.4765,5.02,11.86,-5.86%,1.01亿,-4.88%,4.54,0.897,41.249,1.1057,PE；PB,27.47亿,27.41亿,9.20%,39.00亿,7.00亿,0.1,,石河子奋进股权投资普通合伙企业
2025,51.707,8.4765,6.1,56.48,-11.36%,3.01亿,-37.90%,4.52,0.9155,16.8415,1.3496,PE；PB,31.19亿,27.23亿,5.31%,38.74亿,7.00亿,0.3,,石河子奋进股权投资普通合伙企业
2024,58.488,8.4765,6.9,63.72,2.23%,4.85亿,8.39%,4.46,0.9179,11.8516,1.5471,PE；PB,30.56亿,26.86亿,7.59%,38.24亿,6.99亿,0.3,,石河子奋进股权投资普通合伙企业
2023,47.299,8.4765,5.58,62.33,7.12%,4.47亿,212.50%,4.3,0.7588,10.5782,1.2977,PE；PB,29.09亿,24.63亿,7.20%,36.90亿,8.01亿,0.1,,石河子奋进股权投资普通合伙企业
2022,41.62,8.4765,4.91,58.19,4.13%,1.43亿,-30.98%,3.89,0.7152,29.0877,1.2622,PE；PB,22.44亿,21.43亿,2.62%,34.05亿,7.71亿,0.1,,石河子奋进股权投资普通合伙企业
2021,48.155,8.6923,5.54,55.88,28.15%,2.07亿,-49.17%,3.83,0.8618,23.0833,1.4465,PE；PB,20.29亿,20.87亿,3.85%,33.37亿,9.18亿,0.15,,石河子奋进股权投资普通合伙企业
2020,65.71,8.7264,7.53,43.6,-24.14%,4.08亿,-45.45%,3.64,1.5071,16.0452,2.0687,PE；PB,18.45亿,20.26亿,9.53%,32.34亿,6.64亿,0.3,,石河子奋进股权投资普通合伙企业
2019,98.124,8.8162,11.13,57.48,-5.69%,7.48亿,10.46%,3.46,1.7071,13.0649,3.2168,PE；PB,22.65亿,19.20亿,13.23%,31.17亿,5.64亿,0.3,,石河子奋进股权投资普通合伙企业
2018,41.654,5.8176,7.16,60.95,6.36%,6.77亿,32.83%,2.94,0.6834,9.2842,2.4354,PE；PB,15.80亿,14.90亿,11.38%,26.75亿,4.84亿,0.3,,石河子奋进股权投资普通合伙企业
2017,,,16.01,57.31,30.39%,5.10亿,55.60%,3.76,,27.2836,4.258,PE；PB,6.53亿,11.61亿,9.19%,22.62亿,4.60亿,0.3,,石河子奋进股权投资普通合伙企业
2016,,,8.55,43.95,18.15%,3.28亿,57.67%,4.78,,14.9895,1.7887,PE；PB,11.10亿,7.95亿,7.77%,17.95亿,3.70亿,0.4,,石河子奋进股权投资普通合伙企业
2015,,,5.75,37.2,-12.06%,2.08亿,-26.10%,4.25,,9.9138,1.3529,PE；PB,3.79亿,6.40亿,5.85%,15.71亿,2.76亿,0.4,,石河子奋进股权投资普通合伙企业
2014,,,3.83,42.3,14.05%,2.81亿,25.58%,4.08,,4.9103,0.9387,PE；PB,4.29亿,5.97亿,6.86%,15.02亿,2.72亿,0.2,,石河子奋进股权投资普通合伙企业
2013,,,3.18,37.09,49.05%,2.24亿,40.61%,4.15,,5.129,0.7663,PE；PB,4.00亿,4.07亿,6.19%,12.72亿,3.41亿,0.2,,石河子奋进股权投资普通合伙企业
2012,,,2.03,24.88,22.04%,1.59亿,14.66%,3.44,,3.1231,0.5901,PE；PB,4.44亿,2.64亿,6.62%,10.17亿,2.06亿,0.2,,石河子奋进股权投资普通合伙企业
2011,,,1.85,20.39,24.63%,1.39亿,14.29%,2.43,,3.2456,0.7613,PE；PB,3.24亿,1.90亿,7.01%,5.60亿,1.13亿,0.3,,石河子奋进股权投资普通合伙企业
2010,,,3.44,16.36,18.04%,1.21亿,122.40%,2.11,,6.3704,1.6303,PE；PB,3.95亿,1.33亿,7.55%,4.79亿,7350.52万,0.1,,石河子奋进股权投资普通合伙企业
