报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,394.169,6.9116,57.03,6.62,5.45%,1.24亿,29.97%,5.21,59.5421,316.8333,10.9463,PS；PE,18.94亿,13.09亿,22.97%,40.52亿,8.11亿,0.27999999999999997,,沈洁
2026-03-31,394.169,6.9116,57.03,6.62,5.45%,1.24亿,29.97%,5.21,14.8855,316.8333,10.9463,PS；PE,18.94亿,13.09亿,22.97%,40.52亿,8.11亿,0.27999999999999997,,沈洁
2025,245.877,5.7596,42.69,25.85,9.93%,3.20亿,18.00%,5.04,9.5117,92.8043,8.4702,PS；PE,20.08亿,11.85亿,15.61%,39.82亿,8.43亿,0.28,,沈洁
2024,172.536,5.4342,31.75,23.52,38.08%,2.71亿,28.15%,5.9,7.3357,77.439,5.3814,PS；PE,21.83亿,11.27亿,15.81%,39.97亿,7.22亿,0.08499999999999999,,沈洁
2023,123.094,5.437,22.64,17.03,7.72%,2.11亿,13.26%,4.05,7.2281,58.0513,5.5901,PS；PE,18.68亿,9.03亿,16.09%,27.14亿,6.04亿,0.12,,沈洁
2022,100.226,4.2218,23.74,15.81,60.62%,1.87亿,37.06%,3.85,6.3394,69.8235,6.1662,PS；PE,16.50亿,7.60亿,16.11%,26.35亿,4.81亿,0.05,,沈洁
2021,118.608,4.0689,29.15,9.84,65.46%,1.36亿,56.55%,4.54,12.0537,112.1154,6.4207,PS；PE,11.48亿,5.96亿,18.61%,23.69亿,2.72亿,0.04,,沈洁
2020,102.78,4.0689,25.26,5.95,85.13%,8701.63万,58.18%,3.24,17.2739,114.8182,7.7963,PS；PE,5.63亿,4.81亿,18.27%,15.79亿,1.43亿,0.03,,沈洁
2019,28.058,2.7347,10.26,3.21,40.85%,5501.13万,7.36%,3.0,8.7408,73.2857,3.42,PS；PE,6.98亿,4.14亿,19.20%,13.73亿,1.19亿,0.04,,沈洁
2018,5.936,1.6086,3.69,2.28,28.76%,5124.23万,51.43%,4.34,2.6035,29.2625,0.8502,PS；PE,2.51亿,3.74亿,24.31%,12.16亿,1.19亿,0.12,,沈洁
2017,,,6.37,1.77,74.90%,3383.91万,348.28%,7.54,,51.4956,0.8448,PS；PE,8804.02万,3.46亿,20.20%,12.38亿,8680.24万,0.06,,沈洁
2016,,,7.4,1.01,-15.82%,754.87万,-83.03%,7.39,,157.7825,1.0014,PS；PE,1.06亿,3.25亿,5.17%,12.11亿,8167.21万,0.1,,沈洁
2015,,,8.99,1.2,-19.69%,4447.00万,-12.70%,7.44,,32.5253,1.2083,PS；PE,9112.18万,3.35亿,37.34%,12.22亿,9718.50万,0.2,,沈洁
2014,,,4.53,1.5,10.95%,5094.13万,-15.92%,11.66,,14.3038,0.3885,PS；PE,3.31亿,3.15亿,33.99%,11.72亿,9306.14万,0.2,,沈洁
2013,,,5.45,1.35,-23.81%,6058.61万,-32.83%,11.36,,9.0441,0.4798,PS；PE,1.12亿,2.89亿,44.85%,11.42亿,1.03亿,0.36,,沈洁
2012,,,4.61,1.77,-45.09%,9019.28万,-49.26%,21.87,,4.2685,0.2108,PS；PE,2.63亿,2.53亿,50.87%,10.99亿,9294.32万,1.0,,沈洁
2011,,,,3.23,173.81%,1.78亿,216.72%,7.36,,,,PS；PE,1.36亿,2.19亿,55.05%,2.78亿,1.01亿,,,沈洁
2010,,,,1.18,310.86%,5612.00万,716.75%,2.65,,,,PS；PE,6217.40万,5436.13万,47.59%,9982.15万,4465.79万,,,沈洁
