报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,73.86,1.2643,58.42,2.24,-11.09%,-299.81万,-129.75%,4.88,32.9732,,11.9713,PE；PB,2.46亿,1.09亿,-0.80%,6.80亿,1.50亿,0.04,40%: 最新年度营业收入下滑；最新年度净利润同比下降,深圳科创鑫华科技有限公司
2026-03-31,73.86,1.2643,58.42,2.24,-11.09%,-299.81万,-129.75%,4.88,8.2433,,11.9713,PE；PB,2.46亿,1.09亿,-0.80%,6.80亿,1.50亿,0.04,,深圳科创鑫华科技有限公司
2025,50.749,1.2643,40.14,11.57,20.75%,3560.96万,106.08%,4.89,4.3863,143.3571,8.2086,PE；PB,2.12亿,1.12亿,4.28%,6.78亿,1.36亿,0.08,,深圳科创鑫华科技有限公司
2024,19.445,1.2643,15.38,9.58,71.53%,1727.95万,-32.12%,4.76,2.0297,109.8571,3.2311,PE；PB,1.43亿,8876.41万,1.92%,6.63亿,1.47亿,0.1,,深圳科创鑫华科技有限公司
2023,18.762,1.2643,14.84,5.59,7.36%,2545.71万,195.30%,4.86,3.3564,74.2,3.0535,PE；PB,1.76亿,8666.17万,4.53%,6.46亿,1.10亿,,,深圳科创鑫华科技有限公司
2022,14.848,1.2509,11.87,5.2,-8.47%,-2671.19万,-109.54%,4.84,2.8554,,2.4525,PE；PB,1.96亿,6690.58万,-7.39%,6.29亿,8876.51万,,,深圳科创鑫华科技有限公司
2021,32.525,1.2587,25.84,5.68,85.15%,-1274.78万,-147.86%,4.65,5.7262,,5.557,PE；PB,2.33亿,9351.77万,-4.06%,6.14亿,9326.02万,0.1,,深圳科创鑫华科技有限公司
2020,19.442,1.2487,15.57,3.07,0.33%,2663.47万,-46.09%,4.79,6.3329,70.7727,3.2505,PE；PB,2.36亿,1.19亿,9.04%,6.65亿,9558.52万,0.1,,深圳科创鑫华科技有限公司
2019,18.403,0.8722,21.1,3.06,7.03%,4940.86万,11.52%,4.42,6.0141,52.75,4.7738,PE；PB,3.03亿,1.08亿,12.80%,5.59亿,4207.07万,0.1,,深圳科创鑫华科技有限公司
2018,11.461,0.8722,13.14,2.86,12.66%,4430.53万,-31.00%,5.74,4.0073,36.5,2.2892,PE；PB,2.11亿,7287.55万,12.42%,4.99亿,4226.02万,0.35,,深圳科创鑫华科技有限公司
2017,,,18.97,2.54,34.74%,6421.16万,18.81%,5.58,,19.3571,3.3996,PE；PB,2.68亿,6466.60万,23.75%,4.89亿,3152.08万,,,深圳科创鑫华科技有限公司
2016,,,,1.88,22.12%,5404.65万,52.85%,2.95,,,,PE；PB,1962.01万,2753.87万,28.44%,1.98亿,2486.63万,,,深圳科创鑫华科技有限公司
2015,,,,1.54,-2.98%,3535.83万,-36.94%,2.51,,,,PE；PB,1821.69万,400.02万,22.85%,1.65亿,1664.64万,,,深圳科创鑫华科技有限公司
2014,,,,1.59,81.42%,5606.92万,79.86%,1.83,,,,PE；PB,1021.91万,9113.04万,35.28%,1.10亿,1938.79万,,,深圳科创鑫华科技有限公司
2013,,,,0.87614,False,3117.43万,False,1.13,,,,PE；PB,679.80万,4906.12万,35.58%,6751.12万,1226.29万,,,深圳科创鑫华科技有限公司
