报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,23.501,4.1158,5.71,5.37,-12.50%,1718.02万,-33.43%,5.25,4.3764,142.75,1.0876,PE；PB,5.74亿,9.75亿,3.11%,21.78亿,5.19亿,0.1,40%: 最新年度营业收入下滑；最新年度净利润同比下降,沈耿亮
2026-03-31,23.501,4.1158,5.71,5.37,-12.50%,1718.02万,-33.43%,5.25,1.0941,142.75,1.0876,PE；PB,5.74亿,9.75亿,3.11%,21.78亿,5.19亿,0.1,,沈耿亮
2025,26.67,4.1158,6.48,26.75,-1.40%,6530.23万,-57.48%,5.2,0.997,40.5,1.2462,PE；PB,5.69亿,9.58亿,2.35%,21.61亿,4.52亿,0.2,,沈耿亮
2024,26.135,4.1158,6.35,27.13,4.64%,1.54亿,-36.49%,5.23,0.9633,17.1622,1.2141,PE；PB,4.67亿,9.75亿,5.68%,21.79亿,5.47亿,0.25,,沈耿亮
2023,28.851,4.1157,7.01,25.93,11.03%,2.42亿,112.60%,5.11,1.1126,11.8814,1.3718,PE；PB,6.77亿,9.17亿,9.40%,21.36亿,4.73亿,0.2,,沈耿亮
2022,23.624,4.1157,5.74,23.35,21.86%,1.14亿,-23.57%,4.72,1.0117,20.5,1.2161,PE；PB,8.87亿,7.78亿,4.85%,19.74亿,4.92亿,0.2,,沈耿亮
2021,28.933,4.1157,7.03,19.16,5.80%,1.49亿,-52.82%,4.64,1.5101,19.5278,1.5151,PE；PB,4.99亿,7.57亿,7.78%,19.19亿,4.22亿,0.5,,沈耿亮
2020,28.316,4.1157,6.88,18.11,18.74%,3.15亿,26.86%,4.78,1.5636,8.9351,1.4393,PE；PB,7.34亿,8.24亿,17.34%,19.78亿,3.07亿,0.3,,沈耿亮
2019,29.052,4.285,6.78,15.25,12.31%,2.49亿,59.00%,4.32,1.905,11.3,1.5694,PE；PB,6.36亿,6.62亿,16.14%,17.70亿,2.75亿,0.4,,沈耿亮
2018,21.982,4.285,5.13,13.58,19.36%,1.56亿,38.98%,3.99,1.6187,13.8649,1.2857,PE；PB,3.11亿,6.03亿,11.27%,17.07亿,2.59亿,0.1,,沈耿亮
2017,,,6.05,11.38,6.15%,1.13亿,108.73%,3.95,,23.2692,1.5316,PE；PB,3.05亿,5.05亿,9.11%,16.96亿,2.52亿,0.1,,沈耿亮
2016,,,8.71,10.72,12.33%,5390.45万,-49.53%,3.78,,67.0,2.3042,PE；PB,4.17亿,4.42亿,3.06%,17.82亿,3.88亿,0.2,,沈耿亮
2015,,,12.55,9.54,-13.41%,1.07亿,-19.94%,3.41,,41.8333,3.6804,PE；PB,2.89亿,4.84亿,11.15%,12.26亿,1.61亿,0.3,,沈耿亮
2014,,,6.07,11.02,-2.69%,1.33亿,-7.11%,4.96,,15.9737,1.2238,PE；PB,3.19亿,4.59亿,12.16%,11.93亿,1.82亿,0.2,,沈耿亮
2013,,,5.73,11.33,-4.30%,1.44亿,40.30%,4.59,,9.3934,1.2484,PE；PB,3.22亿,3.87亿,12.88%,11.09亿,1.56亿,0.3,,沈耿亮
2012,,,3.41,11.83,3.28%,1.02亿,169.77%,8.26,,7.75,0.4128,PE；PB,3.30亿,2.91亿,9.18%,9.85亿,1.39亿,0.2,,沈耿亮
2011,,,2.84,11.46,38.98%,3794.65万,3.00%,7.59,,8.875,0.3742,PE；PB,4.27亿,2.22亿,3.68%,9.05亿,1.77亿,0.2,,沈耿亮
2010,,,5.07,8.25,31.53%,3684.21万,-39.69%,11.11,,14.9118,0.4563,PE；PB,4.28亿,2.04亿,4.88%,8.81亿,1.50亿,,,沈耿亮
