报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,50.419,3.7767,13.35,1.57,5.00%,320.11万,222.26%,1.84,32.114,1570.5882,7.2554,PE；PB,1.72亿,8825.48万,2.04%,6.95亿,4.16亿,,,晏志清
2026-03-31,50.419,3.7767,13.35,1.57,5.00%,320.11万,222.26%,1.84,8.0285,1570.5882,7.2554,PE；PB,1.72亿,8825.48万,2.04%,6.95亿,4.16亿,,,晏志清
2025,68.169,3.7767,18.05,7.03,-59.37%,-1.31亿,-1267.65%,1.83,9.6969,,9.8634,PE；PB,2.08亿,8505.37万,-18.69%,6.92亿,4.04亿,0.01,,晏志清
2024,46.982,3.7767,12.44,17.29,45.72%,1124.78万,-74.48%,2.18,2.7173,417.4497,5.7064,PE；PB,3.11亿,2.20亿,0.65%,8.25亿,1.38亿,0.03,,晏志清
2023,52.232,3.7767,13.83,11.87,74.40%,4407.43万,236.45%,2.17,4.4003,118.509,6.3733,PE；PB,7.28亿,2.20亿,3.81%,8.83亿,1.21亿,,,晏志清
2022,22.994,2.2216,10.35,6.81,-1.47%,1309.98万,-68.19%,2.03,3.3765,298.2709,5.0985,PE；PB,4.38亿,1.80亿,2.07%,7.89亿,1.16亿,0.03,,晏志清
2021,28.109,2.0281,13.86,6.91,12.67%,4117.68万,18.12%,3.51,4.0679,68.8183,3.9487,PE；PB,5.89亿,1.74亿,5.96%,7.79亿,1.07亿,,,晏志清
2020,39.021,2.0281,19.24,6.13,11.31%,3486.00万,2.40%,1.83,6.3656,111.9255,10.5137,PE；PB,2.30亿,1.39亿,5.69%,3.71亿,7769.77万,,,晏志清
2019,15.251,2.0281,7.52,5.51,17.33%,3404.26万,9.35%,1.79,2.7679,44.7886,4.2011,PE；PB,1.97亿,1.32亿,6.18%,3.64亿,9600.04万,0.034999999999999996,,晏志清
2018,7.233,1.1267,6.42,4.69,10.97%,3113.10万,-11.08%,1.67,1.5422,41.8241,3.8443,PE；PB,2.52亿,1.10亿,6.63%,3.38亿,2.05亿,0.03,,晏志清
2017,,,8.0,4.23,1.80%,3500.85万,-4.98%,2.75,,45.9242,2.9091,PE；PB,1.21亿,9689.06万,8.28%,3.10亿,8856.38万,0.03,,晏志清
2016,,,,4.16,14.95%,3684.32万,13.50%,2.61,,,,PE；PB,1.26亿,7838.34万,8.87%,1.70亿,7183.00万,,,晏志清
2015,,,,3.61,11.53%,3246.14万,11.07%,2.04,,,,PE；PB,2885.09万,4522.46万,8.98%,1.33亿,5277.12万,,,晏志清
2014,,,,3.24,24.99%,2922.69万,37.26%,1.54,,,,PE；PB,5500.75万,1600.93万,9.02%,1.00亿,1.33亿,,,晏志清
2013,,,,2.59,33.28%,2129.38万,71.86%,2.68,,,,PE；PB,7788.51万,3903.55万,8.21%,6968.03万,1.51亿,,,晏志清
2012,,,,1.95,False,1239.02万,False,1.86,,,,PE；PB,1.73亿,1987.11万,6.37%,4838.65万,6677.55万,,,晏志清
