报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,112.075,2.0096,55.77,32.1422,0.871711,7.65%,377.11万,191.23%,9.56,9.71亿,3.57亿,4.28%,19.22亿,1.51亿
2025,101.887,2.0096,50.7,24.3749,4.18,-21.57%,-3179.14万,-204.19%,9.54,9.56亿,3.54亿,-7.83%,19.18亿,1.45亿
2024,20.367,1.2174,16.73,3.8284,5.32,-22.88%,3051.15万,-61.59%,12.96,10.15亿,3.98亿,5.73%,17.33亿,1.38亿
2023,19.908,1.1787,16.89,2.8852,6.9,5.14%,7944.37万,-7.74%,12.57,9.98亿,3.88亿,11.36%,16.63亿,1.45亿
2022,21.393,1.1787,18.15,3.2562,6.57,-9.40%,8610.75万,-39.02%,11.99,6.46亿,3.29亿,13.12%,14.18亿,1.57亿
2021,15.885,0.9067,17.52,2.191,7.25,30.59%,1.41亿,3.44%,14.94,8.19亿,2.78亿,19.49%,13.59亿,1.29亿
2020,,,,,5.55,4.97%,1.37亿,25.57%,8.99,1.96亿,1.77亿,24.60%,6.11亿,9227.32万
2019,,,,,5.29,-6.46%,1.09亿,25.99%,7.71,1.73亿,1.04亿,20.57%,5.24亿,7204.54万
2018,,,,,5.65,4.30%,8628.93万,8.90%,6.45,9151.10万,2941.87万,15.27%,4.39亿,6685.42万
2017,,,,,5.42,False,7923.64万,False,5.34,1.46亿,1.31亿,14.63%,3.63亿,6491.67万
