报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,19.136,1.6554,11.56,2.3,2.08,41.77%,2424.95万,24.77%,6.45,1.25亿,5.49亿,11.57%,13.64亿,2.74亿
2025,19.931,1.6554,12.04,2.4395,8.17,19.74%,7572.95万,45.30%,6.30,1.81亿,5.25亿,11.71%,13.66亿,2.28亿
2024,14.518,1.6554,8.77,2.1287,6.82,7.39%,5211.98万,-15.36%,5.95,2.37亿,4.73亿,10.81%,10.61亿,2.98亿
2023,13.243,1.6554,8.0,2.0822,6.36,-6.49%,6157.58万,-44.88%,5.64,1.51亿,4.25亿,13.55%,10.02亿,2.84亿
2022,,,,,6.8,11.59%,1.12亿,19.23%,5.09,5543.03万,3.89亿,18.22%,8.08亿,1.62亿
2021,,,,,6.09,18.07%,9368.81万,45.31%,4.51,1.12亿,3.17亿,16.62%,7.20亿,1.60亿
2020,,,,,5.16,-10.11%,6447.31万,-20.87%,3.84,6547.98万,2.33亿,13.54%,6.21亿,1.26亿
2019,,,,,5.74,-14.95%,8147.41万,12.31%,3.38,4565.12万,1.74亿,14.09%,5.57亿,1.38亿
2018,,,,,6.75,81.76%,7254.11万,29.97%,3.06,2937.74万,1.14亿,10.75%,4.09亿,1.25亿
2017,,,,,3.71,55.06%,5581.20万,422.56%,1.77,7665.42万,6001.72万,15.04%,2.06亿,1.26亿
2016,,,,,2.39,17.64%,1068.05万,117.72%,1.27,701.55万,892.95万,4.46%,1.49亿,9668.72万
2015,,,,,2.03,-20.03%,490.56万,410.31%,1.03,4054.64万,-200.96万,2.36%,9282.97万,8402.02万
2014,,,,,2.54,False,-158.09万,False,0.94,3569.97万,-691.52万,-0.59%,3368.24万,7977.10万
