报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,42.384,0.6,70.64,21.6245,1.47,23.35%,2573.27万,33.71%,20.50,8.69亿,1.00亿,17.55%,12.30亿,7963.81万
2024,21.222,0.6,35.37,11.79,1.8,320.16%,2674.17万,115.97%,20.58,6.68亿,1.10亿,14.85%,12.35亿,9492.10万
2023,31.428,0.6,52.38,-38.4349,-0.817694,-144.49%,-1.67亿,-605.52%,20.15,4.90亿,8576.85万,False,12.09亿,9081.80万
2022,25.572,0.6,42.62,13.8978,1.84,-3.76%,3311.69万,-51.20%,23.00,5.34亿,2.58亿,18.02%,13.80亿,6455.07万
2021,40.404,0.6,67.34,21.1539,1.91,-10.65%,6786.60万,-30.49%,22.56,9.36亿,2.39亿,35.54%,13.54亿,6501.30万
2020,,,,,2.14,12.22%,9763.20万,25.72%,9.78,5211.05万,1.96亿,45.68%,4.40亿,5369.00万
2019,,,,,1.9,41.26%,7765.59万,413.96%,7.48,4370.77万,1.08亿,40.78%,3.37亿,5750.92万
2018,,,,,1.35,-13.65%,1510.92万,-75.50%,5.98,3109.76万,1.43亿,11.21%,2.53亿,2725.68万
2017,,,,,1.56,6.61%,6167.87万,-22.95%,5.45,8715.28万,1.30亿,39.51%,2.14亿,3298.18万
2016,,,,,1.46,False,8005.42万,False,29.50,1475.00万,2.57亿,54.67%,3.25亿,4161.24万
