报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,96.028,9.1542,10.49,7.6455,9.42,13.03%,8407.21万,26.49%,2.78,8.42亿,-6.23亿,8.83%,25.46亿,5.59亿
2024,59.953,9.1532,6.55,5.5409,10.82,-8.88%,-7.49亿,-1530.43%,2.70,7.95亿,-7.07亿,-69.29%,24.70亿,6.59亿
2023,75.867,9.1406,8.3,6.3915,11.87,-16.56%,5239.31万,-78.49%,3.50,8.96亿,4232.96万,4.38%,32.10亿,5.92亿
2022,87.309,9.1327,9.56,6.1356,14.23,47.89%,2.44亿,214.84%,3.43,6.70亿,-1006.36万,17.04%,31.44亿,5.96亿
2021,55.017,9.0938,6.05,5.719,9.62,-16.00%,-2.12亿,-217.10%,3.13,7.65亿,-2.54亿,-22.21%,28.58亿,7.29亿
2020,61.706,9.0878,6.79,5.3892,11.45,-14.11%,1.81亿,123.95%,3.34,9.25亿,-4146.42万,14.85%,30.51亿,3.93亿
2019,81.188,8.971,9.05,6.0861,13.34,-5.91%,-7.57亿,-724.56%,3.11,10.97亿,-2.23亿,-56.78%,28.09亿,5.16亿
2018,60.054,7.6211,7.88,4.2381,14.17,47.93%,1.21亿,20.20%,3.45,12.31亿,5.61亿,8.41%,28.27亿,5.72亿
2017,,,10.21,,9.58,-17.14%,1.01亿,-37.55%,3.31,6.38亿,4.67亿,9.57%,25.27亿,3.79亿
2016,,,13.08,,11.56,27.10%,1.61亿,33.02%,5.45,3.30亿,4.00亿,14.10%,24.46亿,3.08亿
2015,,,21.61,,9.1,72.98%,1.21亿,151.63%,5.13,3.98亿,2.66亿,13.33%,23.01亿,2.36亿
2014,,,7.94,,5.26,65.04%,4821.46万,965.35%,7.23,2.60亿,1.50亿,8.96%,12.31亿,1.28亿
2013,,,2.86,,3.19,1.96%,452.57万,-54.71%,4.93,2.68亿,1.05亿,1.15%,6.57亿,6643.00万
2012,,,2.38,,3.13,-19.74%,999.21万,-17.38%,4.95,2.84亿,1.09亿,2.90%,6.60亿,6522.17万
2011,,,2.8,,3.89,-4.72%,1209.35万,-72.55%,4.87,3.27亿,1.00亿,2.85%,6.51亿,8092.50万
2010,,,5.45,,4.09,4.32%,4405.03万,5.88%,6.42,4.33亿,1.25亿,10.78%,6.55亿,6466.83万
