报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,65.294,2.0781,31.42,18.41,2.66,14.97%,3837.49万,260.00%,8.27,2.72亿,5.53亿,12.67%,18.34亿,5.90亿
2024,39.401,2.0781,18.96,9.3147,4.23,-45.14%,-2.28亿,-522.43%,8.17,5.37亿,5.14亿,-56.33%,18.27亿,6.18亿
2023,56.192,2.0781,27.04,7.2882,7.71,-28.25%,5397.55万,-74.99%,9.28,5.78亿,7.42亿,7.47%,20.73亿,5.95亿
2022,44.423,1.5631,28.42,4.1362,10.74,39.88%,2.16亿,33.98%,8.48,1.96亿,7.54亿,22.21%,14.68亿,5.03亿
2021,50.15,1.5469,32.42,6.5299,7.68,12.06%,1.61亿,46.29%,6.96,2.31亿,5.73亿,23.11%,11.95亿,4.49亿
2020,55.545,1.5695,35.39,8.1088,6.85,71.90%,1.10亿,816.34%,6.60,3.20亿,4.35亿,19.16%,11.55亿,3.35亿
2019,28.001,1.5713,17.82,7.0178,3.99,-0.89%,1201.59万,-35.09%,5.53,8406.23万,3.32亿,3.62%,9.68亿,2.36亿
2018,23.681,1.6055,14.75,5.8908,4.02,-1.77%,1851.31万,-70.49%,5.31,1.63亿,3.24亿,10.85%,9.78亿,2.18亿
2017,,,22.25,,4.1,47.64%,6274.35万,-14.43%,4.83,2.26亿,3.09亿,20.58%,8.96亿,2.29亿
2016,,,27.76,,2.77,16.99%,7332.61万,9.90%,9.29,3.97亿,2.64亿,26.20%,7.09亿,5863.49万
2015,,,,,2.37,-9.13%,6672.11万,-16.83%,5.74,6955.66万,2.00亿,28.14%,3.27亿,6759.96万
2014,,,,,2.61,5.60%,8022.65万,15.08%,4.85,8242.63万,1.51亿,30.75%,2.76亿,4629.08万
2013,,,,,2.47,74.76%,6971.43万,78.77%,3.83,1.22亿,9680.54万,28.21%,2.18亿,6292.10万
2012,,,,,1.41,46.03%,3899.67万,256.27%,2.71,4603.95万,4632.82万,27.58%,1.38亿,4507.95万
2011,,,,,0.968222,False,1094.59万,False,1.95,5899.21万,1069.70万,11.31%,9936.02万,1941.60万
