报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,41.623,0.8298,50.16,5.5252,5.65,29.47%,4246.94万,-45.97%,15.39,3.85亿,4.97亿,7.52%,12.77亿,1.89亿
2024,46.958,0.8298,56.59,7.4893,6.27,35.41%,1.00亿,-2.05%,15.07,5.87亿,4.71亿,16.02%,12.50亿,1.53亿
2023,,,,,4.63,-21.78%,1.03亿,-31.78%,13.52,3.36亿,4.02亿,22.14%,8.41亿,8979.56万
2022,,,,,5.92,38.33%,1.50亿,16.74%,11.91,3.12亿,3.00亿,25.39%,7.41亿,1.30亿
2021,,,,,4.28,82.13%,1.29亿,136.74%,9.44,2.97亿,1.64亿,30.09%,5.87亿,9104.35万
2020,,,,,2.35,29.14%,5436.99万,565.20%,4.60,1.48亿,4853.22万,23.15%,2.59亿,7987.76万
2019,,,,,1.82,76.84%,817.35万,-66.60%,3.04,7258.50万,-44.52万,4.49%,1.38亿,6364.28万
2018,,,,,1.03,64.15%,2447.09万,189.33%,2.62,77.84万,2698.97万,23.79%,1.19亿,1908.33万
2017,,,,,0.626604,193.02%,845.77万,662.54%,1.84,3108.44万,525.89万,13.50%,7440.94万,2038.42万
2016,,,,,0.213843,83.10%,-150.35万,-149.28%,1.09,931.07万,-294.01万,-7.03%,3592.53万,1597.29万
2015,,,,,0.116791,0.09%,305.08万,1513.65%,1.19,528.32万,352.61万,25.91%,2984.07万,853.15万
2014,,,,,0.116683,False,-21.58万,False,1.08,65.10万,71.72万,-12.86%,1361.71万,433.43万
