报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,280.265,13.1518,21.31,5.2973,39.68,-5.75%,4.01亿,-36.25%,9.53,34.01亿,43.36亿,10.20%,132.88亿,15.54亿
2024,289.866,13.1518,22.04,5.2886,54.81,2.95%,7.50亿,3.26%,9.39,30.32亿,41.62亿,13.77%,129.46亿,15.34亿
2023,257.118,13.1518,19.55,4.8294,53.24,7.74%,7.27亿,5.55%,8.99,42.05亿,36.53亿,13.71%,122.03亿,14.46亿
2022,330.636,13.1518,25.14,6.6903,49.42,18.88%,6.88亿,41.17%,8.49,39.03亿,30.08亿,14.01%,114.87亿,13.64亿
2021,389.819,13.1518,29.64,9.3774,41.57,18.25%,4.88亿,30.67%,8.01,54.49亿,24.02亿,12.39%,106.83亿,10.98亿
2020,256.509,11.4564,22.39,7.2976,35.15,13.14%,3.73亿,32.67%,5.24,18.19亿,19.83亿,10.62%,68.10亿,9.96亿
2019,145.84,11.4564,12.73,4.7167,30.92,12.60%,2.81亿,8.47%,4.92,18.91亿,16.72亿,8.49%,59.48亿,8.52亿
2018,134.154,11.4564,11.71,4.8854,27.46,7.56%,2.59亿,19.15%,4.68,11.38亿,14.48亿,9.37%,56.67亿,9.34亿
2017,,,14.81,,25.53,1.98%,2.18亿,4.21%,4.48,18.96亿,12.38亿,8.50%,54.44亿,8.03亿
2016,,,23.93,,25.04,-3.64%,2.09亿,6.42%,4.31,13.19亿,10.52亿,8.41%,52.20亿,7.82亿
2015,,,30.56,,25.98,0.88%,1.96亿,6.09%,4.14,13.94亿,8.75亿,7.67%,50.22亿,8.20亿
2014,,,15.97,,25.76,-1.39%,1.85亿,-9.03%,3.99,10.16亿,7.07亿,7.34%,46.78亿,8.55亿
2013,,,11.62,,26.12,17.59%,2.03亿,3.36%,3.84,16.64亿,5.57亿,7.98%,45.14亿,7.09亿
2012,,,8.24,,22.21,13.41%,1.97亿,7.28%,2.84,5.99亿,4.20亿,9.06%,27.31亿,7.11亿
2011,,,10.08,,19.59,26.87%,1.83亿,7.86%,2.63,6.76亿,2.30亿,9.68%,25.41亿,7.96亿
2010,,,13.8,,15.3,-5.92%,1.70亿,22.11%,2.45,5.86亿,4725.72万,11.32%,23.48亿,6.63亿
