报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,1067.036,26.6559,40.03,3.4928,229.12,-11.73%,1.08亿,-85.13%,14.93,50.48亿,90.96亿,0.83%,476.31亿,436.92亿
2024,1101.955,26.6559,41.34,2.3015,478.8,9.48%,8.60亿,-39.48%,14.96,77.30亿,92.47亿,2.05%,455.09亿,316.99亿
2023,989.2,26.6559,37.11,2.2619,437.34,17.89%,14.21亿,12.17%,14.80,83.82亿,88.72亿,3.47%,438.56亿,296.63亿
2022,1115.016,26.6559,41.83,3.0057,370.97,8.78%,12.67亿,6.70%,14.41,93.74亿,78.93亿,3.64%,412.85亿,257.34亿
2021,1667.593,26.6559,62.56,4.89,341.02,19.10%,11.88亿,3.63%,14.05,222.07亿,70.34亿,3.61%,399.37亿,205.15亿
2020,1555.905,26.6559,58.37,5.434,286.33,13.57%,11.46亿,6.37%,13.54,80.89亿,62.54亿,4.07%,375.01亿,187.44亿
2019,477.641,22.4984,21.23,1.8946,252.1,9.13%,10.77亿,1.27%,12.75,82.35亿,54.96亿,4.40%,365.45亿,185.44亿
2018,475.616,22.4984,21.14,2.0588,231.02,2.43%,10.64亿,10.82%,11.75,45.54亿,49.14亿,4.69%,305.39亿,142.42亿
2017,,,26.05,,225.55,1.52%,9.60亿,7.78%,11.46,68.12亿,41.82亿,4.15%,298.48亿,130.64亿
2016,,,31.56,,222.17,-5.38%,8.91亿,-13.80%,8.01,59.33亿,35.42亿,4.12%,188.81亿,121.63亿
2015,,,43.23,,234.8,-12.27%,10.33亿,10.34%,7.73,90.16亿,30.17亿,4.58%,182.25亿,112.54亿
2014,,,27.71,,267.64,3.74%,9.36亿,14.57%,7.31,62.67亿,23.18亿,3.74%,156.22亿,107.82亿
2013,,,18.23,,258.0,11.59%,8.17亿,180.28%,4.12,57.17亿,15.04亿,4.15%,112.18亿,96.24亿
2012,,,11.97,,71.04,4.38%,2.92亿,12.54%,3.87,18.35亿,6.65亿,4.00%,43.23亿,22.31亿
2011,,,12.82,,68.06,11.85%,2.59亿,23.87%,3.67,18.61亿,4.70亿,3.71%,40.97亿,21.73亿
2010,,,14.7,,60.85,18.71%,2.09亿,35.11%,6.97,13.86亿,2.91亿,3.61%,38.90亿,24.20亿
