报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,649.38,48.389,13.42,2.9035,167.74,1.25%,9.90亿,-17.73%,7.92,107.03亿,115.50亿,6.93%,401.40亿,177.37亿
2024,591.797,48.389,12.23,2.4782,238.8,-17.68%,10.41亿,-44.83%,7.74,130.45亿,109.00亿,5.00%,392.13亿,156.48亿
2023,626.154,48.389,12.94,2.1586,290.07,4.63%,18.86亿,39.62%,7.46,137.09亿,105.67亿,7.41%,376.95亿,138.94亿
2022,299.837,19.2821,15.55,1.0816,277.22,13.69%,13.51亿,69.16%,6.32,114.56亿,93.36亿,8.06%,300.03亿,130.09亿
2021,417.843,19.2821,21.67,4.2468,98.39,12.49%,7.99亿,26.62%,5.83,39.40亿,48.37亿,8.31%,116.52亿,61.12亿
2020,364.817,19.2821,18.92,4.1708,87.47,4.72%,6.31亿,13.45%,5.51,39.47亿,42.62亿,7.49%,110.28亿,47.47亿
2019,240.526,17.5952,13.67,2.8799,83.52,9.27%,5.56亿,16.00%,4.20,33.50亿,37.58亿,6.93%,82.22亿,39.62亿
2018,218.49,17.5918,12.42,2.8587,76.43,8.83%,4.79亿,-11.63%,4.05,25.36亿,33.64亿,6.31%,79.13亿,37.25亿
2017,,,13.04,,70.23,0.93%,5.42亿,17.82%,3.78,42.75亿,30.61亿,7.96%,74.39亿,32.64亿
2016,,,17.62,,69.59,2.19%,4.60亿,-3.48%,3.41,22.88亿,26.07亿,6.87%,62.71亿,28.18亿
2015,,,23.33,,68.09,3.07%,4.77亿,-20.58%,3.21,24.35亿,22.57亿,7.45%,59.23亿,27.47亿
2014,,,26.19,,66.07,10.14%,6.01亿,-4.28%,2.93,20.54亿,19.01亿,9.28%,53.97亿,25.27亿
2013,,,22.51,,59.99,8.20%,6.27亿,4.12%,2.78,24.18亿,14.21亿,10.83%,51.16亿,21.75亿
2012,,,11.48,,55.44,17.36%,6.03亿,46.66%,3.44,20.08亿,8.97亿,11.13%,59.33亿,19.83亿
2011,,,10.97,,36.64,12.88%,4.11亿,9.83%,4.24,11.17亿,-32.47万,11.55%,37.23亿,13.00亿
2010,,,14.45,,32.46,-27.17%,3.74亿,1367.54%,1.71,11.94亿,-4.11亿,18.30%,32.24亿,10.58亿
