报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,350.134,40.4312,8.66,1.3366,65.49,7.34%,-16.47亿,13.62%,4.95,111.36亿,-55.33亿,-27.85%,362.19亿,62.38亿
2025,346.495,40.4312,8.57,1.1928,290.5,2.22%,-92.64亿,5.65%,5.43,131.26亿,-38.45亿,-34.02%,393.71亿,58.67亿
2024,358.625,40.4312,8.87,1.2619,284.19,-51.95%,-98.18亿,-387.42%,7.64,152.74亿,54.19亿,-38.03%,464.70亿,63.24亿
2023,612.128,40.4312,15.14,1.0349,591.46,-11.74%,34.16亿,-49.90%,10.26,138.98亿,163.38亿,6.59%,602.37亿,81.64亿
2022,940.11,32.3173,29.09,1.4029,670.1,63.02%,68.19亿,69.21%,11.63,146.74亿,132.46亿,10.56%,470.60亿,64.30亿
2021,1039.648,32.3173,32.17,2.5292,411.05,115.70%,40.30亿,270.03%,9.80,119.78亿,72.54亿,10.79%,416.70亿,31.29亿
2020,594.758,30.3293,19.61,3.1209,190.57,12.85%,10.89亿,20.51%,6.33,78.90亿,36.32亿,7.74%,280.81亿,21.44亿
2019,252.614,27.8516,9.07,1.4959,168.87,22.76%,9.04亿,42.93%,4.79,77.27亿,27.15亿,7.47%,205.49亿,15.54亿
2018,154.298,27.8516,5.54,1.1217,137.56,42.63%,6.32亿,8.16%,4.51,67.40亿,19.67亿,5.74%,157.24亿,17.09亿
2017,,,8.77,,96.44,42.17%,5.85亿,45.41%,4.17,60.01亿,14.51亿,6.13%,129.99亿,16.49亿
2016,,,6.29,,67.83,34.65%,4.02亿,98.94%,3.99,47.69亿,9.59亿,5.95%,106.55亿,14.35亿
2015,,,9.27,,50.38,5.66%,2.02亿,52.96%,3.86,47.40亿,6.24亿,4.22%,103.11亿,17.26亿
2014,,,7.26,,47.68,27.95%,1.32亿,84.40%,6.27,16.69亿,4.40亿,2.76%,67.02亿,14.52亿
2013,,,6.41,,37.26,46.95%,7164.27万,172.95%,3.98,10.04亿,3.08亿,2.07%,36.28亿,13.81亿
2012,,,4.4,,25.36,-0.55%,-9820.25万,-155.04%,3.90,19.16亿,2.38亿,-3.86%,36.34亿,13.01亿
2011,,,3.58,,25.5,94.86%,1.78亿,82.92%,2.35,6.91亿,3.49亿,8.79%,18.93亿,9.05亿
2010,,,6.41,,13.09,135.08%,9753.28万,206.62%,3.18,3.86亿,2.93亿,8.66%,16.95亿,4.03亿
