报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,37.383,5.8048,6.44,5.6986,1.64,-31.95%,-6059.12万,-83.28%,0.69,3.29亿,-9.64亿,-46.28%,3.10亿,1.74亿
2025,36.38,5.8023,6.27,3.6271,10.03,-2.82%,-1.67亿,43.99%,0.79,3.97亿,-9.04亿,-18.64%,3.82亿,1.71亿
2024,32.596,5.7795,5.64,3.1585,10.32,-12.17%,-2.98亿,-50.14%,1.03,3.51亿,-7.37亿,-33.21%,5.43亿,1.58亿
2023,44.481,5.7768,7.7,3.7856,11.75,367.71%,-1.98亿,-462.57%,1.51,3.26亿,-4.39亿,-20.30%,8.54亿,1.70亿
2022,59.377,5.776,10.28,23.6562,2.51,59.15%,-3523.16万,-846.71%,1.72,5.80亿,-2.41亿,-15.52%,10.01亿,1.41亿
2021,22.727,4.413,5.15,14.3842,1.58,5.83%,471.83万,-8.65%,1.14,1.48亿,-2.06亿,2.88%,5.13亿,4189.19万
2020,17.299,4.413,3.92,11.6101,1.49,21.01%,516.49万,-89.23%,1.13,1.30亿,-2.11亿,3.86%,5.08亿,4185.00万
2019,34.157,4.413,7.74,27.7699,1.23,17.89%,4796.95万,116.82%,1.12,1.34亿,-2.16亿,38.69%,5.02亿,5296.18万
2018,15.357,4.413,3.48,14.6257,1.05,-30.81%,-2.85亿,-471.50%,1.01,5084.71万,-2.64亿,-285.16%,4.54亿,6171.82万
2017,,,6.64,,1.51,-23.94%,-4989.88万,-586.44%,1.66,8076.65万,2122.85万,-36.78%,7.77亿,1.60亿
2016,,,10.94,,1.99,-14.19%,1025.80万,-66.05%,1.81,1.46亿,8436.62万,4.79%,8.52亿,1.55亿
2015,,,14.96,,2.32,8.61%,3021.84万,167.21%,1.82,3.34亿,8662.30万,10.76%,8.50亿,1.17亿
2014,,,4.75,,2.13,11.53%,1130.89万,-49.10%,6.49,2.22亿,1.20亿,5.53%,6.45亿,6192.58万
2013,,,3.75,,1.91,-19.29%,2221.83万,-54.29%,6.47,2.40亿,1.19亿,11.88%,6.43亿,8589.87万
2012,,,3.8,,2.37,-3.22%,4860.99万,-16.06%,6.54,3.18亿,1.28亿,20.71%,6.49亿,7605.39万
2011,,,,,2.45,17.46%,5790.97万,24.51%,2.86,3771.34万,8431.03万,23.66%,2.06亿,2921.73万
2010,,,,,2.08,65.37%,4651.07万,50.97%,2.20,3046.96万,4303.90万,22.32%,1.59亿,6245.54万
