报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,9.068,0.7975,11.37,20.0806,0.112895,-31.04%,-896.23万,-351.89%,3.37,8471.43万,5729.95万,-79.39%,2.68亿,1920.80万
2025,8.972,0.7975,11.25,14.4266,0.621908,-24.10%,-1550.89万,5.64%,3.48,8008.28万,6626.18万,-24.94%,2.77亿,2029.81万
2024,8.701,0.7975,10.91,10.619,0.819382,-54.49%,-1643.57万,-147.80%,3.63,5394.40万,8177.08万,-20.06%,2.89亿,1996.20万
2023,9.64,0.6667,14.46,5.3556,1.8,35.42%,3438.55万,17.92%,4.67,1.08亿,1.01亿,19.10%,3.12亿,3127.09万
2022,2.831,0.3358,8.43,2.1286,1.33,6.96%,2915.90万,-4.64%,8.77,1.65亿,7324.93万,21.93%,2.95亿,2742.99万
2021,,,,,1.24,31.93%,3057.91万,81.77%,4.83,6707.01万,4518.79万,24.60%,1.33亿,2213.97万
2020,,,,,0.942233,231.34%,1682.33万,9094.31%,1.72,457.98万,1561.23万,17.85%,4117.68万,2049.85万
2019,,,,,0.284372,2.80%,18.30万,-90.90%,1.38,363.93万,567.43万,0.64%,2467.57万,1428.97万
2018,,,,,0.276637,2.08%,201.16万,-41.37%,2.10,331.39万,620.63万,7.27%,1963.81万,1147.22万
2017,,,,,0.270999,42.74%,343.11万,573.94%,1.85,314.65万,427.63万,14.59%,1862.65万,964.09万
2016,,,,,0.189856,38.84%,50.91万,-73.11%,1.48,283.08万,107.96万,4.11%,1467.28万,971.96万
2015,,,,,0.13674,69.92%,189.30万,564.19%,1.31,257.72万,57.05万,11.00%,1251.29万,590.95万
2014,,,,,0.080472,84.43%,-40.78万,47.03%,0.68,121.96万,-447.36万,-5.87%,560.82万,629.28万
2013,,,,,0.043632,False,-76.99万,False,0.61,187.77万,-406.58万,-17.64%,508.04万,407.54万
