报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,265.154,7.1838,36.91,17.4443,3.8,-3.76%,4477.85万,1.64%,4.68,22.42亿,10.42亿,11.77%,33.68亿,2.31亿
2025,218.603,7.1838,30.43,12.7021,17.21,0.02%,1.39亿,4.95%,4.62,23.74亿,9.97亿,8.06%,33.24亿,2.31亿
2024,112.786,5.9865,18.84,6.5535,17.21,11.57%,1.32亿,7.49%,5.39,18.21亿,9.06亿,7.66%,32.28亿,2.31亿
2023,58.023,4.605,12.6,3.7628,15.42,5.96%,1.23亿,4.65%,6.80,9.11亿,8.30亿,7.97%,31.34亿,377.04万
2022,35.097,3.2893,10.67,2.4122,14.55,16.88%,1.18亿,-3.30%,9.17,6.16亿,7.26亿,7.36%,30.26亿,1464.97万
2021,54.997,3.2893,16.72,4.4174,12.45,32.55%,1.22亿,-10.88%,9.09,9.68亿,7.23亿,8.24%,30.09亿,1230.78万
2020,45.604,2.3495,19.41,5.0114,9.1,25.20%,1.36亿,23.58%,12.31,15.59亿,6.07亿,14.75%,28.94亿,237.02万
2019,25.797,2.1059,12.25,3.5484,7.27,-20.12%,1.10亿,-22.76%,5.22,2.41亿,4.96亿,15.19%,11.03亿,1671.08万
2018,16.784,2.1059,7.97,1.8444,9.1,74.86%,1.43亿,24.34%,4.76,4.20亿,4.01亿,15.75%,10.07亿,2132.37万
2017,,,14.66,,5.2,28.14%,1.15亿,46.87%,4.25,3.11亿,3.00亿,22.09%,8.95亿,False
2016,,,,,4.06,19.98%,7822.88万,8.44%,2.63,1.77亿,2.02亿,19.27%,4.16亿,False
2015,,,,,3.38,18.97%,7214.16万,22.09%,2.14,1.38亿,1.28亿,21.32%,3.37亿,False
2014,,,,,2.84,42.14%,5908.67万,77.48%,1.68,1.31亿,5893.57万,20.73%,2.69亿,28.28万
2013,,,,,2.0,91.02%,3329.14万,84.15%,3.24,5891.84万,5254.15万,16.64%,8458.70万,294.04万
2012,,,,,1.05,63.33%,1807.85万,188.47%,1.91,2425.92万,2175.58万,17.26%,4779.59万,265.88万
2011,,,,,0.641357,False,626.71万,False,1.19,1968.21万,468.19万,9.77%,2971.75万,265.73万
