报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,26.794,2.7257,9.83,6.6322,1.01,8.98%,-525.66万,-59.19%,3.44,2.85亿,2.84亿,-5.22%,9.40亿,5.20亿
2025,25.185,2.7257,9.24,5.3358,4.72,-11.61%,-8456.21万,-1826.77%,3.46,3.42亿,2.89亿,-18.11%,9.45亿,4.72亿
2024,23.85,2.7257,8.75,4.4663,5.34,-3.86%,489.71万,30.30%,3.57,3.35亿,3.75亿,0.96%,9.88亿,4.11亿
2023,24.967,2.7257,9.16,4.4986,5.55,5.23%,375.82万,-83.24%,3.93,3.90亿,3.73亿,0.66%,10.85亿,3.23亿
2022,20.361,2.7257,7.47,3.8562,5.28,2.62%,2242.75万,-33.68%,3.93,3.72亿,3.77亿,4.06%,10.85亿,2.92亿
2021,22.488,2.4,9.37,4.3751,5.14,4.34%,3381.92万,11.42%,3.56,3.11亿,3.63亿,6.50%,8.56亿,2.21亿
2020,25.536,2.4,10.64,5.1797,4.93,-2.10%,3035.27万,-27.64%,3.45,3.43亿,3.38亿,6.11%,8.29亿,1.86亿
2019,27.936,2.4,11.64,5.5539,5.03,17.12%,4194.69万,-4.41%,3.35,3.35亿,3.15亿,8.31%,8.04亿,2.11亿
2018,34.656,2.4,14.44,8.0595,4.3,-2.05%,4388.21万,4.75%,3.19,3.20亿,2.80亿,10.21%,7.65亿,2.09亿
2017,,,20.58,,4.39,3.66%,4189.09万,-23.81%,3.02,3.69亿,2.44亿,9.55%,7.26亿,1.58亿
2016,,,,,4.23,-6.20%,5498.42万,-4.77%,2.32,9491.66万,2.11亿,12.99%,4.17亿,1.32亿
2015,,,,,4.51,14.20%,5774.05万,5.85%,2.01,8090.58万,1.60亿,12.80%,3.62亿,8963.89万
2014,,,,,3.95,24.65%,5454.84万,27.12%,1.69,7200.49万,1.06亿,13.80%,3.05亿,8707.26万
2013,,,,,3.17,-9.49%,4291.16万,-35.64%,3.80,7613.01万,1.09亿,13.54%,1.90亿,5951.49万
2012,,,,,3.5,-0.75%,6667.28万,12.94%,10.04,4000.62万,1.51亿,19.04%,2.01亿,False
2011,,,,,3.53,False,5903.39万,False,13.62,2907.40万,9234.25万,16.73%,1.36亿,False
