报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,173.671,6.8053,25.52,5.1443,8.44,-3.07%,-1657.06万,-1.05%,5.47,13.92亿,10.10亿,-1.82%,38.14亿,11.79亿
2025,234.715,6.8053,34.49,4.8048,48.85,-1.75%,2511.41万,124.39%,5.50,19.88亿,10.26亿,0.39%,38.30亿,11.31亿
2024,145.77,6.8053,21.42,2.9312,49.73,-8.98%,1119.20万,-68.56%,5.48,20.74亿,10.08亿,0.05%,38.27亿,13.51亿
2023,138.435,6.8262,20.28,2.534,54.63,-22.79%,3559.28万,-83.32%,5.46,23.82亿,10.21亿,0.35%,38.40亿,13.13亿
2022,113.6,6.8269,16.64,1.6054,70.76,7.98%,2.13亿,50.73%,5.52,23.61亿,10.93亿,3.18%,38.98亿,12.66亿
2021,160.003,6.8319,23.42,2.4417,65.53,4.09%,1.42亿,47.04%,5.29,23.61亿,9.57亿,2.41%,37.28亿,13.42亿
2020,95.195,5.7799,16.47,1.5122,62.95,1.11%,9628.18万,163.09%,5.15,29.89亿,8.64亿,1.69%,36.27亿,11.86亿
2019,76.193,5.7116,13.34,1.2238,62.26,-0.67%,3659.66万,165.57%,3.64,15.09亿,7.94亿,0.82%,21.78亿,10.73亿
2018,60.372,5.7116,10.57,0.9632,62.68,4.86%,1378.07万,-93.17%,3.59,14.76亿,7.74亿,0.41%,21.35亿,10.30亿
2017,,,15.24,,59.78,16.87%,2.02亿,5.85%,3.70,13.83亿,8.19亿,3.55%,21.86亿,10.24亿
2016,,,27.23,,51.15,17.54%,1.91亿,77.60%,2.57,13.08亿,6.41亿,3.90%,19.97亿,8.67亿
2015,,,28.66,,22.94,17.82%,1.07亿,17.32%,2.38,8.70亿,4.35亿,4.69%,12.30亿,5.45亿
2014,,,26.9,,19.47,15.55%,9146.92万,-5.69%,2.20,7.82亿,3.48亿,4.74%,11.36亿,4.31亿
2013,,,7.13,,16.85,19.77%,9698.58万,13.55%,3.10,6.33亿,2.88亿,5.80%,10.68亿,2.95亿
2012,,,3.28,,14.07,16.65%,8541.61万,10.80%,5.88,7.08亿,2.34亿,6.11%,10.12亿,2.17亿
2011,,,4.21,,12.06,26.67%,7708.84万,38.58%,5.52,6.68亿,1.77亿,6.40%,9.49亿,1.55亿
2010,,,,,9.52,19.25%,5562.62万,32.60%,4.91,1.55亿,2.15亿,5.84%,3.14亿,1.24亿
