报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,42.079,4.2163,9.98,1.6234,6.48,23.27%,1475.86万,396.67%,1.84,2.15亿,9021.03万,2.23%,7.79亿,6.49亿
2025,55.023,4.2163,13.05,2.2625,24.32,24.18%,4232.75万,139.25%,1.81,2.09亿,7545.17万,1.72%,7.67亿,5.40亿
2024,37.399,4.2163,8.87,1.9101,19.58,-19.31%,-1.08亿,-741.82%,1.64,1.50亿,3312.42万,-5.55%,6.96亿,6.62亿
2023,30.905,4.2163,7.33,1.2734,24.27,-6.37%,-1280.95万,-111.98%,1.85,1.83亿,1.41亿,-0.55%,7.86亿,8.62亿
2022,,,,,25.92,17.07%,1.07亿,-40.50%,1.86,1.60亿,2.18亿,4.19%,7.44亿,6.83亿
2021,,,,,22.14,60.79%,1.80亿,288.88%,1.70,1.69亿,2.00亿,8.21%,6.85亿,4.99亿
2020,,,,,13.77,9.64%,4620.13万,-34.98%,1.34,1.22亿,7343.43万,3.32%,4.85亿,2.32亿
2019,,,,,12.56,5.60%,7105.32万,112.86%,1.43,9922.43万,1.04亿,5.65%,5.20亿,3.05亿
2018,,,,,11.89,-21.43%,3338.06万,-15.69%,1.19,6623.64万,4141.09万,2.99%,4.37亿,4.07亿
2017,,,,,15.14,4.06%,3959.39万,31.92%,1.11,8393.13万,803.03万,2.88%,4.00亿,2.14亿
2016,,,,,14.59,27.44%,3001.42万,10.16%,2.59,8733.44万,1.52亿,1.98%,4.02亿,1.69亿
2015,,,,,11.45,8.22%,2724.60万,-32.55%,2.36,6164.43万,1.28亿,2.38%,3.62亿,1.33亿
2014,,,,,10.58,10.48%,4039.25万,24.83%,3.85,5410.51万,1.01亿,3.82%,2.89亿,1.15亿
2013,,,,,9.57,9.67%,3235.73万,-24.03%,3.31,8784.79万,6122.47万,3.38%,2.48亿,1.10亿
2012,,,,,8.73,False,4258.97万,False,2.66,8361.96万,6689.38万,4.88%,1.60亿,1.01亿
