报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,75.367,6.8329,11.03,5.4932,3.43,-7.38%,-146.78万,-119.16%,3.63,14.65亿,5.47亿,-0.43%,24.77亿,3.78亿
2025,89.169,6.8329,13.05,6.5953,13.52,-8.80%,-1165.02万,-121.88%,3.63,15.32亿,5.48亿,-0.86%,24.82亿,3.38亿
2024,76.323,6.8329,11.17,5.15,14.82,-6.63%,5324.73万,-36.72%,3.71,14.26亿,6.01亿,3.59%,25.32亿,3.56亿
2023,66.142,6.8329,9.68,4.1651,15.88,-23.42%,8414.95万,-69.53%,3.79,15.16亿,6.33亿,5.30%,25.91亿,2.74亿
2022,59.869,6.8344,8.76,2.888,20.73,12.82%,2.76亿,21.28%,3.96,15.48亿,7.68亿,13.33%,27.08亿,4.00亿
2021,69.811,6.8108,10.25,3.7982,18.38,23.18%,2.28亿,18.58%,3.40,14.36亿,5.51亿,12.39%,23.15亿,3.39亿
2020,94.147,6.7634,13.92,6.3101,14.92,-12.93%,1.92亿,-26.24%,3.15,12.08亿,4.39亿,12.87%,21.30亿,2.75亿
2019,84.87,5.6467,15.03,4.9545,17.13,43.37%,2.60亿,37.88%,3.35,6.54亿,2.91亿,15.19%,18.91亿,2.98亿
2018,27.725,5.6467,4.91,2.3201,11.95,-16.16%,1.89亿,136.70%,2.89,7.07亿,8107.12万,15.80%,16.33亿,2.92亿
2017,,,7.99,,14.25,-14.92%,-5.14亿,-211.28%,2.63,7.17亿,-1.02亿,-36.09%,14.83亿,3.44亿
2016,,,9.95,,16.75,-5.41%,-1.65亿,-320.25%,3.54,8.74亿,4.13亿,-9.86%,19.98亿,5.86亿
2015,,,13.15,,17.71,-0.07%,7503.41万,-45.08%,3.67,4.44亿,5.83亿,4.24%,20.42亿,6.33亿
2014,,,8.23,,17.72,57.64%,1.37亿,180.05%,3.64,7.22亿,5.68亿,7.71%,20.23亿,5.17亿
2013,,,6.58,,11.24,8.18%,4878.98万,24.20%,3.49,10.90亿,4.95亿,4.34%,19.42亿,2.88亿
2012,,,4.53,,10.39,3.89%,3928.39万,-75.52%,3.56,9.44亿,5.31亿,3.78%,19.77亿,2.36亿
2011,,,5.77,,10.0,1.08%,1.60亿,-24.81%,3.74,11.43亿,6.35亿,16.04%,20.76亿,2.62亿
2010,,,9.87,,9.9,-26.75%,2.13亿,-37.41%,3.70,12.00亿,6.31亿,21.56%,20.55亿,9408.71万
