报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,34.258,1.9344,17.71,8.9923,0.952427,10.63%,-554.45万,-315.64%,1.65,9678.41万,4048.94万,-5.48%,3.25亿,9558.93万
2025,26.172,1.9344,13.53,5.1018,5.13,21.40%,-185.90万,80.10%,1.68,9878.68万,4603.39万,-0.28%,3.30亿,8345.12万
2024,18.377,1.9344,9.5,4.3547,4.22,-14.85%,-934.26万,-146.86%,1.67,7824.53万,4789.29万,-2.03%,3.30亿,7747.55万
2023,24.335,1.9344,12.58,4.9062,4.96,11.09%,1993.91万,9.53%,1.72,9264.04万,5723.55万,4.16%,3.41亿,7936.00万
2022,16.017,1.9344,8.28,3.5913,4.46,-0.74%,1820.44万,-30.36%,1.62,9063.85万,3729.64万,4.31%,3.20亿,7501.76万
2021,17.255,1.9344,8.92,3.8344,4.5,-7.31%,2614.14万,7.28%,1.53,8346.37万,1909.20万,6.24%,3.01亿,6632.62万
2020,14.044,1.9344,7.26,2.8957,4.85,11.71%,2436.79万,190.75%,1.39,8836.27万,-704.94万,4.70%,2.73亿,6313.59万
2019,19.634,1.9344,10.15,4.524,4.34,1.77%,838.11万,389.30%,1.26,1.06亿,-3141.73万,1.35%,2.68亿,1.11亿
2018,22.381,1.9344,11.57,5.2415,4.27,9.32%,-289.70万,-455.50%,1.21,1.12亿,-3979.84万,-0.44%,2.61亿,9515.43万
2017,,,17.93,,3.9,-14.21%,81.49万,-73.01%,1.23,1.32亿,-3690.14万,0.24%,2.63亿,9361.34万
2016,,,21.3,,4.55,4.60%,301.95万,-82.22%,1.22,1.43亿,-3771.63万,0.83%,2.61亿,9175.72万
2015,,,19.69,,4.35,-8.41%,1698.41万,147.42%,1.20,1.30亿,-4073.58万,4.08%,2.56亿,8402.55万
2014,,,10.22,,4.75,15.15%,686.46万,-53.03%,1.10,1.72亿,-5771.99万,1.88%,2.36亿,7542.88万
2013,,,6.02,,4.12,-6.00%,1461.41万,185.52%,1.06,1.51亿,-6458.45万,4.11%,2.27亿,6408.48万
2012,,,4.69,,4.39,-8.73%,511.85万,-72.46%,0.99,1.09亿,-7919.86万,1.95%,2.15亿,6510.17万
2011,,,5.76,,4.81,22.75%,1858.66万,-66.49%,0.96,8919.48万,-8431.71万,4.70%,2.06亿,7524.07万
2010,,,6.56,,3.92,5.27%,5546.53万,3809.31%,0.85,9478.21万,-1.03亿,15.32%,1.84亿,6758.78万
