报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,620.03,14.6199,42.41,12.4404,12.46,41.92%,1.59亿,-45.19%,2.27,18.29亿,3.13亿,11.84%,36.13亿,10.43亿
2025,366.959,14.6199,25.1,6.9408,52.87,28.60%,2.34亿,280.43%,2.17,14.11亿,1.55亿,3.94%,34.61亿,8.99亿
2024,71.93,14.6199,4.92,1.7497,41.11,-5.38%,6141.45万,42.00%,2.12,15.11亿,7535.71万,1.76%,34.30亿,6.57亿
2023,76.41,14.046,5.44,1.7586,43.45,2.78%,4325.03万,-79.82%,1.97,18.34亿,7821.02万,2.62%,31.21亿,7.00亿
2022,47.073,14.0515,3.35,1.1134,42.28,8.13%,2.14亿,77.63%,1.96,12.20亿,3495.99万,5.38%,30.47亿,5.91亿
2021,74.362,14.1105,5.27,1.9018,39.1,19.00%,1.21亿,121.14%,1.84,13.33亿,-1.76亿,3.75%,29.96亿,5.89亿
2020,50.677,13.8085,3.67,1.5427,32.85,-2.54%,-5.71亿,-12500.80%,1.78,20.63亿,-2.94亿,-17.91%,28.49亿,4.69亿
2019,54.426,12.4545,4.37,1.6145,33.71,4.65%,460.18万,-97.26%,1.90,8.94亿,3.47亿,1.87%,29.82亿,5.81亿
2018,45.358,12.5299,3.62,1.4082,32.21,12.27%,1.68亿,-37.01%,2.08,4.37亿,5.80亿,6.81%,29.78亿,7.89亿
2017,,,4.63,,28.69,11.27%,2.67亿,79.61%,2.80,6.85亿,8.24亿,10.84%,28.42亿,5.71亿
2016,,,7.24,,25.79,14.32%,1.49亿,-8.55%,2.55,6.30亿,6.67亿,7.48%,27.23亿,2.90亿
2015,,,8.05,,22.56,-9.87%,1.62亿,-4.93%,4.60,6.43亿,6.82亿,8.00%,22.49亿,3.80亿
2014,,,3.43,,25.03,69.41%,1.71亿,-4.79%,4.45,6.04亿,5.91亿,9.28%,21.59亿,3.01亿
2013,,,2.4,,11.39,-16.92%,1.79亿,1481.97%,4.08,4.57亿,5.03亿,12.80%,16.35亿,2.87亿
2012,,,1.74,,13.71,-28.34%,1134.12万,-71.87%,3.71,4.49亿,3.86亿,1.95%,16.36亿,14.66亿
2011,,,2.11,,19.12,-24.60%,4031.39万,-79.79%,3.68,2.95亿,3.78亿,3.47%,16.24亿,14.08亿
2010,,,4.82,,25.37,62.03%,1.99亿,40.23%,3.63,4.12亿,3.65亿,9.80%,15.11亿,12.76亿
