报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,25.696,11.3199,2.27,3.16,3.44%,383.31万,-39.74%,2.22,8.1316,667.6471,1.0225,PE；PB,2.67亿,14.78亿,1.20%,25.22亿,28.96亿,,20%: 最新年度净利润同比下降,河南瑞贝卡控股有限责任公司
2026-03-31,25.696,11.3199,2.27,3.16,3.44%,383.31万,-39.74%,2.22,2.0329,667.6471,1.0225,PE；PB,2.67亿,14.78亿,1.20%,25.22亿,28.96亿,,,河南瑞贝卡控股有限责任公司
2025,31.356,11.3199,2.77,12.93,4.38%,-8190.02万,30.37%,2.23,2.4251,,1.2422,PE；PB,4.41亿,14.75亿,-6.35%,25.26亿,29.52亿,,,河南瑞贝卡控股有限责任公司
2024,38.148,11.3199,3.37,12.39,1.10%,-1.18亿,-1056.08%,2.32,3.0789,,1.4526,PE；PB,7.19亿,15.56亿,-9.52%,26.27亿,31.82亿,0.01,,河南瑞贝卡控股有限责任公司
2023,30.224,11.3199,2.67,12.26,-2.57%,1230.23万,-63.75%,2.43,2.4653,267.0,1.0988,PE；PB,6.08亿,16.85亿,1.03%,27.57亿,32.05亿,,,河南瑞贝卡控股有限责任公司
2022,30.337,11.3199,2.68,12.58,-19.65%,3393.75万,-43.63%,2.5,2.4115,89.3333,1.072,PE；PB,5.01亿,16.74亿,2.76%,28.29亿,32.34亿,,,河南瑞贝卡控股有限责任公司
2021,33.96,11.3199,3.0,15.66,17.75%,6020.59万,57.85%,2.46,2.1686,56.391,1.2195,PE；PB,3.27亿,16.40亿,3.84%,27.90亿,32.27亿,,,河南瑞贝卡控股有限责任公司
2020,27.847,11.3199,2.46,13.3,-26.92%,3814.15万,-81.99%,2.45,2.0938,72.997,1.0041,PE；PB,3.86亿,15.83亿,2.80%,27.74亿,31.32亿,0.03,,河南瑞贝卡控股有限责任公司
2019,40.072,11.3199,3.54,18.19,-3.30%,2.12亿,-9.56%,2.53,2.203,18.9204,1.3992,PE；PB,4.56亿,15.82亿,11.63%,28.68亿,31.97亿,0.05,,河南瑞贝卡控股有限责任公司
2018,29.205,11.3199,2.58,18.81,-3.35%,2.34亿,8.85%,2.52,1.5526,12.4698,1.0238,PE；PB,3.45亿,14.37亿,12.41%,28.61亿,31.62亿,0.05,,河南瑞贝卡控股有限责任公司
2017,,,5.37,19.47,7.50%,2.15亿,25.35%,2.35,,28.2632,2.2851,PE；PB,3.97亿,12.72亿,11.07%,26.71亿,26.39亿,0.06,,河南瑞贝卡控股有限责任公司
2016,,,6.94,18.11,-6.91%,1.72亿,21.37%,2.47,,45.7784,2.8097,PE；PB,3.52亿,11.32亿,9.50%,23.39亿,26.60亿,0.05,,河南瑞贝卡控股有限责任公司
2015,,,5.59,19.45,0.67%,1.41亿,-9.56%,2.48,,37.2915,2.254,PE；PB,7.04亿,10.22亿,7.26%,23.47亿,28.25亿,0.04,,河南瑞贝卡控股有限责任公司
2014,,,3.75,19.32,-9.25%,1.56亿,-9.41%,2.4,,22.6313,1.5625,PE；PB,2.85亿,9.27亿,8.06%,22.66亿,25.17亿,0.08,,河南瑞贝卡控股有限责任公司
2013,,,3.86,21.29,-5.18%,1.73亿,8.86%,2.39,,21.0929,1.6151,PE；PB,5.41亿,8.58亿,8.10%,22.55亿,21.31亿,0.08,,河南瑞贝卡控股有限责任公司
2012,,,3.3,22.46,-0.83%,1.59亿,-35.62%,2.31,,19.6312,1.4286,PE；PB,9.42亿,7.74亿,7.06%,21.81亿,20.65亿,0.1,,河南瑞贝卡控股有限责任公司
2011,,,4.12,22.64,12.94%,2.46亿,38.39%,2.7,,15.8462,1.5259,PE；PB,7.29亿,7.07亿,10.89%,21.26亿,17.84亿,0.1,,河南瑞贝卡控股有限责任公司
2010,,,8.03,20.05,24.79%,1.78亿,46.89%,2.54,,33.4583,3.1614,PE；PB,10.70亿,5.60亿,8.87%,19.99亿,12.47亿,0.08,,河南瑞贝卡控股有限责任公司
