报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,83.952,8.8,9.54,12.2498,5.14,-11.17%,5399.31万,-7.84%,4.12,32.58亿,23.36亿,9.62%,39.70亿,8.52亿
2024,95.568,8.8,10.86,7.67,12.46,-19.74%,5662.56万,-77.86%,4.08,30.69亿,23.08亿,6.72%,39.47亿,8.41亿
2023,115.632,8.8,13.14,7.4505,15.52,17.06%,2.56亿,1.01%,4.06,30.20亿,22.87亿,19.28%,38.85亿,8.55亿
2022,173.272,8.8,19.69,13.0673,13.26,20.45%,2.53亿,8.77%,3.77,29.03亿,20.50亿,21.79%,35.87亿,7.99亿
2021,225.104,8.8,25.58,20.4454,11.01,22.20%,2.33亿,128.33%,3.51,28.93亿,18.47亿,21.68%,33.51亿,4.98亿
2020,194.392,8.8,22.09,21.5751,9.01,9.42%,1.02亿,145.18%,3.28,25.52亿,16.69亿,5.43%,31.35亿,4.08亿
2019,83.424,8.8,9.48,10.1366,8.23,8.16%,4158.31万,27.83%,3.23,22.09亿,16.36亿,-4.89%,31.43亿,6.08亿
2018,46.728,8.8,5.31,6.1403,7.61,-5.32%,3253.09万,-80.49%,3.17,2.14亿,16.05亿,-3.24%,32.65亿,7.91亿
2017,,,12.58,,8.04,-49.84%,1.67亿,-62.30%,3.19,2.77亿,16.71亿,16.97%,37.59亿,9.09亿
2016,,,18.41,,16.03,4.69%,4.42亿,20.04%,3.05,3.97亿,15.73亿,32.61%,36.61亿,6.97亿
2015,,,16.43,,15.31,3.42%,3.68亿,-3.15%,2.55,4.07亿,11.72亿,32.10%,31.85亿,5.61亿
2014,,,12.43,,14.8,-1.68%,3.80亿,12.64%,5.68,5.24亿,14.54亿,36.18%,29.03亿,6.84亿
2013,,,13.45,,15.05,28.58%,3.38亿,31.00%,4.70,14.92亿,11.54亿,37.53%,25.93亿,6.95亿
2012,,,9.08,,11.71,1.55%,2.58亿,11.00%,3.84,15.57亿,8.69亿,36.19%,20.97亿,6.32亿
2011,,,10.96,,11.53,22.95%,2.32亿,11.25%,3.21,12.15亿,6.56亿,35.80%,16.93亿,3.95亿
2010,,,12.57,,9.38,61.94%,2.09亿,124.29%,5.30,12.09亿,4.63亿,41.00%,13.01亿,2.53亿
