报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,100.619,13.6525,7.37,0.5545,136.1,4.00%,4.12亿,-27.20%,5.25,39.09亿,12.98亿,3.71%,87.67亿,30.68亿
2024,86.42,13.6525,6.33,0.5031,171.76,-9.72%,6.05亿,144.38%,5.14,31.07亿,11.86亿,3.47%,85.20亿,45.94亿
2023,115.773,13.6525,8.48,0.6085,190.26,11.99%,-13.63亿,-585.55%,4.70,28.22亿,5.81亿,-7.97%,79.15亿,45.54亿
2022,105.774,13.5434,7.81,0.6226,169.89,6.47%,2.81亿,139.95%,5.84,39.70亿,22.70亿,1.14%,96.30亿,60.42亿
2021,136.198,13.5386,10.06,0.8669,157.11,31.07%,-7.03亿,-140.85%,5.24,34.24亿,21.68亿,-4.43%,77.33亿,52.51亿
2020,102.032,10.7515,9.49,0.8512,119.87,60.33%,17.20亿,166.94%,5.79,20.88亿,34.51亿,14.89%,68.68亿,60.20亿
2019,120.319,10.6571,11.29,1.6094,74.76,41.78%,6.44亿,105.43%,4.30,20.89亿,19.58亿,7.92%,51.65亿,30.97亿
2018,35.26,9.634,3.66,0.6687,52.73,13.89%,3.14亿,-22.95%,3.28,21.48亿,14.41亿,5.71%,32.79亿,25.02亿
2017,,,6.97,,46.3,4.18%,4.07亿,3.72%,3.05,18.14亿,12.46亿,8.72%,30.55亿,9.01亿
2016,,,7.6,,44.44,6.64%,3.93亿,59.70%,2.73,8.48亿,9.57亿,8.77%,27.04亿,8.93亿
2015,,,8.41,,41.67,-1.63%,2.46亿,4.30%,2.44,7.32亿,6.98亿,5.87%,23.85亿,7.72亿
2014,,,4.98,,42.36,7.78%,2.36亿,38.78%,4.26,6.26亿,5.11亿,5.02%,21.84亿,9.35亿
2013,,,5.25,,37.25,11.95%,1.70亿,57.20%,3.90,2.84亿,3.89亿,4.43%,17.21亿,7.42亿
2012,,,2.9,,33.27,11.51%,1.08亿,40.48%,4.10,3.95亿,3.40亿,3.13%,12.39亿,5.89亿
2011,,,3.22,,29.84,25.96%,7688.74万,-28.43%,3.83,3.79亿,2.77亿,2.57%,11.30亿,6.80亿
2010,,,4.6,,23.69,14.19%,1.07亿,9.12%,4.60,1.58亿,2.25亿,4.54%,10.46亿,7.26亿
