报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,110.648,9.4733,11.68,4.2909,19.34,-5.90%,-1.80亿,-65.85%,1.84,13.04亿,5.69亿,-13.18%,23.12亿,30.45亿
2024,111.217,9.4733,11.74,2.3618,47.09,14.77%,9712.96万,-63.81%,2.05,18.50亿,7.73亿,3.18%,25.97亿,29.89亿
2023,77.776,9.4733,8.21,1.8956,41.03,17.54%,2.68亿,15.03%,2.05,15.31亿,7.81亿,8.72%,25.77亿,22.84亿
2022,75.719,6.7667,11.19,2.169,34.91,38.47%,2.33亿,38.03%,2.54,13.55亿,5.99亿,8.81%,21.93亿,15.65亿
2021,64.119,4.541,14.12,2.5434,25.21,57.38%,1.69亿,26.68%,3.02,12.60亿,4.19亿,8.43%,16.51亿,10.02亿
2020,60.978,4.3033,14.17,3.8064,16.02,38.84%,1.33亿,41.10%,1.57,5.11亿,3.00亿,9.17%,8.87亿,8.93亿
2019,20.096,4.3033,4.67,1.7414,11.54,26.73%,9457.74万,38.43%,1.12,3.71亿,1.95亿,7.52%,6.44亿,7.34亿
2018,20.312,4.3033,4.72,2.2321,9.1,-3.92%,6832.29万,9.38%,1.86,4.59亿,1.77亿,10.18%,10.55亿,6.62亿
2017,,,4.96,,9.47,25.12%,6246.19万,103.61%,1.76,4.06亿,1.55亿,10.23%,9.73亿,4.91亿
2016,,,4.62,,7.57,24.66%,3067.72万,38.58%,2.06,4.15亿,1.32亿,6.92%,8.75亿,4.21亿
2015,,,4.02,,6.07,29.51%,2213.64万,323.29%,1.89,2.78亿,1.02亿,7.06%,7.86亿,3.51亿
2014,,,1.78,,4.69,0.63%,522.97万,-32.41%,3.59,2.60亿,8010.31万,5.15%,7.29亿,3.66亿
2013,,,1.37,,4.66,14.58%,773.69万,-65.59%,5.49,2.53亿,9071.35万,5.32%,7.23亿,3.79亿
2012,,,1.51,,4.07,45.74%,2248.55万,4.41%,5.39,2.79亿,8297.66万,8.75%,6.84亿,3.94亿
2011,,,2.05,,2.79,54.79%,2153.64万,-34.21%,5.29,3.27亿,7202.83万,9.50%,6.44亿,3.14亿
2010,,,3.74,,1.8,10.19%,3273.29万,-3.25%,10.46,4.17亿,6827.10万,19.33%,5.64亿,1.22亿
