报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,30.222,4.8124,6.28,3.5142,6.45,-15.69%,-56.56万,97.36%,1.66,3.15亿,-3.02亿,2.60%,9.74亿,4.15亿
2024,22.715,4.8124,4.72,2.1758,10.44,-12.48%,-7695.10万,-843.18%,1.66,2.21亿,-3.02亿,-5.83%,9.56亿,4.50亿
2023,29.693,4.8124,6.17,2.4889,11.93,9.02%,-815.87万,88.59%,1.82,3.56亿,-2.25亿,1.02%,10.18亿,4.55亿
2022,28.826,4.8124,5.99,2.6325,10.95,-15.29%,-7149.51万,60.31%,1.83,2.31亿,-2.19亿,-6.77%,10.01亿,5.21亿
2021,35.371,4.8124,7.35,2.7377,12.92,37.99%,-1.80亿,-4417.79%,1.97,3.67亿,-1.48亿,-15.29%,10.75亿,4.87亿
2020,27.671,4.8124,5.75,2.9531,9.37,-15.82%,417.16万,103.18%,2.42,2.25亿,4292.44万,2.24%,12.99亿,5.66亿
2019,20.79,4.8124,4.32,1.8696,11.12,3.96%,-1.31亿,-842.34%,2.41,3.78亿,3875.29万,-14.10%,11.89亿,4.93亿
2018,20.116,4.8124,4.18,1.88,10.7,7.38%,1765.98万,113.68%,2.71,3.66亿,1.76亿,1.59%,13.60亿,5.49亿
2017,,,7.4,,9.97,7.60%,826.46万,36.41%,2.67,2.72亿,1.59亿,0.96%,13.37亿,5.06亿
2016,,,10.62,,9.26,14.50%,605.85万,130.64%,2.67,3.47亿,1.60亿,0.84%,13.36亿,4.94亿
2015,,,14.94,,8.09,18.50%,262.68万,-83.59%,1.75,1.73亿,1.54亿,0.62%,7.97亿,4.63亿
2014,,,7.09,,6.83,8.41%,1600.44万,-89.62%,1.77,1.29亿,1.51亿,0.50%,8.07亿,4.79亿
2013,,,7.46,,6.24,8.46%,1.54亿,881.60%,1.80,2.05亿,1.87亿,24.71%,8.09亿,4.42亿
2012,,,6.64,,5.75,10.33%,1571.15万,-11.86%,1.45,1.24亿,5296.11万,2.95%,6.59亿,4.16亿
2011,,,6.2,,5.21,16.44%,1782.56万,-74.94%,1.41,1.20亿,3724.96万,3.54%,6.47亿,3.39亿
2010,,,8.78,,4.48,8.32%,7114.45万,263.88%,1.37,1.58亿,906.23万,16.59%,6.10亿,2.68亿
