报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,38.999,2.5423,15.34,10.0398,0.971113,-21.25%,-1373.47万,-69.48%,3.97,1.65亿,2.46亿,-14.43%,10.11亿,3.03亿
2025,46.041,2.5423,18.11,6.7707,6.8,7.40%,-569.78万,-141.21%,4.02,2.38亿,2.59亿,-1.15%,10.25亿,2.84亿
2024,45.515,2.547,17.87,7.1904,6.33,-25.63%,1382.72万,-87.82%,4.10,1.80亿,2.77亿,2.01%,10.49亿,3.00亿
2023,33.537,2.5523,13.14,3.9409,8.51,106.25%,1.13亿,347.69%,4.25,2.97亿,3.21亿,13.34%,10.90亿,2.93亿
2022,28.472,2.5535,11.15,6.8939,4.13,-13.23%,-4581.54万,-539.45%,3.80,2.08亿,2.10亿,-11.11%,9.71亿,2.83亿
2021,33.278,2.5403,13.1,7.0059,4.75,-22.02%,1042.57万,-89.08%,4.00,2.49亿,2.61亿,2.19%,10.15亿,2.50亿
2020,45.664,2.5411,17.97,7.4859,6.1,10.36%,9547.85万,30.53%,4.14,3.00亿,3.09亿,15.66%,10.51亿,2.32亿
2019,28.683,2.5428,11.28,5.1962,5.52,10.63%,7314.91万,31.94%,3.85,3.05亿,2.48亿,13.24%,9.79亿,2.09亿
2018,24.624,2.5333,9.72,4.9347,4.99,13.54%,5544.07万,-38.26%,3.74,2.15亿,2.32亿,11.10%,9.46亿,1.59亿
2017,,,16.24,,4.4,10.59%,8979.44万,-1.52%,5.72,2.65亿,2.65亿,20.42%,9.62亿,1.05亿
2016,,,,,3.98,27.76%,9118.39万,69.77%,3.17,2.38亿,1.83亿,22.93%,3.99亿,1.09亿
2015,,,,,3.11,5.11%,5371.12万,21.89%,18.14,1.22亿,2.29亿,22.97%,2.42亿,1.02亿
2014,,,,,2.96,-4.79%,4406.39万,-34.25%,16.19,1.12亿,1.96亿,20.22%,2.39亿,7449.42万
2013,,,,,3.11,False,6702.23万,False,15.13,1.31亿,1.82亿,27.28%,2.17亿,5201.51万
