报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,63.182,2.5142,25.13,17.2693,0.91466,94.94%,1072.01万,157.55%,7.06,2.79亿,6.22亿,17.32%,18.35亿,1.76亿
2025,59.788,2.5142,23.78,15.252,3.92,-18.45%,8148.59万,-32.26%,7.01,3.31亿,6.12亿,23.80%,18.18亿,1.57亿
2024,54.03,2.5142,21.49,11.2328,4.81,-5.96%,1.20亿,-13.58%,6.81,2.54亿,5.59亿,26.81%,17.56亿,9769.42万
2023,50.847,2.3749,21.41,9.9505,5.11,18.75%,1.39亿,5.83%,6.51,3.29亿,4.66亿,28.20%,16.60亿,1.26亿
2022,35.336,1.8233,19.38,8.2177,4.3,19.46%,1.32亿,35.54%,6.77,2.63亿,3.48亿,30.56%,12.35亿,1.71亿
2021,23.181,1.3956,16.61,6.4392,3.6,13.17%,9703.05万,93.14%,7.88,4.04亿,2.30亿,26.93%,11.01亿,1.62亿
2020,17.428,1.3153,13.25,5.4805,3.18,60.64%,5023.80万,294.91%,6.06,2.47亿,1.46亿,15.78%,9.03亿,1.46亿
2019,12.077,1.2126,9.96,6.0995,1.98,-3.20%,-2577.44万,-437.47%,5.30,5756.21万,9587.52万,-13.00%,6.59亿,1.43亿
2018,8.89,1.0,8.89,4.3366,2.05,-18.23%,763.75万,-69.01%,3.51,8481.86万,1.23亿,3.73%,3.51亿,8376.48万
2017,,,19.52,,2.5,2.26%,2464.38万,-8.10%,5.24,1.45亿,1.23亿,9.84%,3.50亿,4539.85万
2016,,,,,2.45,0.59%,2681.55万,21.76%,4.23,6392.89万,1.01亿,10.95%,2.12亿,4178.00万
2015,,,,,2.43,-2.84%,2202.36万,12.44%,3.70,5491.19万,7609.00万,9.05%,1.85亿,5456.21万
2014,,,,,2.51,-3.23%,1958.69万,-30.05%,3.29,3135.15万,5797.69万,7.82%,1.65亿,7874.46万
2013,,,,,2.59,32.51%,2800.06万,36.66%,2.90,2212.96万,4023.85万,10.82%,1.45亿,7904.37万
2012,,,,,1.95,15.77%,2048.87万,-1.18%,2.34,2892.20万,1455.29万,10.49%,1.17亿,7245.11万
2011,,,,,1.69,13.12%,2073.36万,16.11%,False,2045.27万,5205.25万,12.89%,9979.18万,5750.21万
2010,,,,,1.49,34.58%,1785.66万,58.16%,False,1234.48万,3230.35万,11.97%,6125.06万,3391.71万
