报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,653.57,27.8115,23.5,2.3335,70.02,-17.02%,2.46亿,-14.73%,8.10,92.05亿,52.00亿,3.52%,225.31亿,205.60亿
2025,705.856,27.8115,25.38,1.721,410.14,-5.10%,11.51亿,12.49%,7.99,108.32亿,49.54亿,2.81%,222.08亿,195.94亿
2024,781.669,27.8174,28.1,1.8087,432.16,7.23%,10.23亿,18.87%,7.56,180.69亿,42.56亿,2.37%,210.24亿,226.92亿
2023,616.712,27.8174,22.17,1.5303,403.01,7.01%,8.61亿,64.41%,7.03,194.45亿,35.75亿,2.14%,195.45亿,234.33亿
2022,695.485,27.6865,25.12,1.8467,376.6,15.17%,5.24亿,-19.79%,5.83,264.84亿,30.36亿,1.39%,161.35亿,262.49亿
2021,994.222,27.6865,35.91,3.0404,327.0,-2.34%,6.53亿,-16.01%,5.69,67.84亿,27.77亿,2.00%,157.42亿,248.58亿
2020,995.883,27.6865,35.97,2.9742,334.84,4.38%,7.77亿,-27.65%,5.53,135.65亿,24.26亿,2.32%,153.06亿,201.22亿
2019,441.6,27.6865,15.95,1.3766,320.79,-4.15%,10.74亿,92.55%,6.29,132.52亿,23.22亿,3.36%,174.91亿,221.47亿
2018,354.664,27.6865,12.81,1.0597,334.68,7.69%,5.58亿,18.38%,5.80,86.91亿,18.38亿,1.52%,193.13亿,136.05亿
2017,,,16.25,,310.79,18.98%,4.71亿,14.10%,5.68,63.32亿,15.76亿,1.53%,176.48亿,131.35亿
2016,,,20.39,,261.22,8.32%,4.13亿,3.27%,5.55,68.07亿,12.89亿,1.74%,177.03亿,127.23亿
2015,,,23.62,,241.16,13.76%,4.00亿,13.68%,5.51,62.27亿,11.89亿,1.91%,169.42亿,132.96亿
2014,,,18.02,,211.98,22.63%,3.52亿,0.30%,4.49,28.34亿,10.84亿,1.77%,129.18亿,135.00亿
2013,,,9.06,,172.86,10.89%,3.51亿,39.34%,4.36,54.60亿,8.02亿,2.12%,123.34亿,137.01亿
2012,,,7.82,,155.88,18.56%,2.52亿,-34.87%,4.32,43.18亿,7.52亿,1.69%,121.99亿,127.12亿
2011,,,6.82,,131.47,-15.85%,3.87亿,11.89%,3.80,54.59亿,10.75亿,1.50%,123.83亿,119.57亿
2010,,,11.41,,105.34,28.09%,3.46亿,9.47%,3.75,40.11亿,2.92亿,3.58%,99.71亿,77.44亿
