报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,47.777,3.4899,13.69,8.6973,4.12,84.41%,3205.85万,620.08%,0.81,6610.77万,-4.95亿,7.39%,3.33亿,1661.70万
2024,22.824,3.4899,6.54,6.3933,3.57,8.86%,-1918.82万,53.47%,0.64,9812.18万,-5.27亿,-6.53%,2.28亿,491.58万
2023,28.094,3.4899,8.05,8.5652,3.28,-8.42%,-4123.70万,-418.01%,0.64,5981.06万,-5.08亿,-13.66%,2.31亿,188.61万
2022,20.486,3.4899,5.87,5.7223,3.58,-4.06%,1296.71万,-80.87%,0.76,3714.85万,-4.66亿,3.69%,2.73亿,807.38万
2021,21.044,3.4899,6.03,5.6418,3.73,43.69%,6778.48万,77.28%,0.69,3345.52万,-4.79亿,18.28%,2.44亿,1075.45万
2020,21.288,3.4899,6.1,8.1877,2.6,-12.04%,3823.58万,-2.71%,0.46,2812.97万,-5.47亿,14.78%,1.63亿,328.86万
2019,27.256,3.4899,7.81,9.2393,2.95,-30.40%,3930.21万,24.05%,0.35,1406.23万,-5.85亿,13.28%,1.23亿,623.80万
2018,19.578,3.4899,5.61,4.6175,4.24,129.25%,3168.36万,9.48%,0.20,1383.90万,-6.25亿,7.42%,6945.85万,265.38万
2017,,,11.08,,1.85,108.11%,2894.08万,202.46%,0.08,3590.77万,-6.56亿,15.59%,2912.52万,658.87万
2016,,,15.31,,0.888767,68.57%,-2824.68万,-773.22%,0.0076,734.26万,-6.85亿,-32.49%,380.58万,593.58万
2015,,,27.69,,0.527242,-2.80%,419.58万,111.33%,0.08,2748.70万,-6.57亿,3.59%,2996.60万,414.02万
2014,,,10.0,,0.542448,66.98%,-3701.68万,-871.28%,0.07,2157.70万,-6.61亿,-69.75%,2766.21万,409.11万
2013,,,5.74,,0.32485,167.68%,479.94万,-98.94%,0.17,3861.07万,-6.24亿,14.77%,5994.58万,500.22万
2012,,,5.45,,0.121358,-95.90%,4.54亿,1203.16%,0.15,7925.72万,-6.29亿,3426.99%,5328.43万,272.97万
2011,,,6.39,,2.96,-36.62%,3483.70万,105.80%,-2.05,158.36万,-10.83亿,-5.94%,-5.22亿,4255.85万
2010,,,6.14,,4.67,-29.29%,-6.01亿,-2.33%,-2.12,712.90万,-11.18亿,-129.73%,-5.05亿,8459.34万
