报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,34.53,3.4154,10.11,5.71,13.57%,1733.00万,-74.80%,4.87,6.0473,202.2,2.076,PE；PB,6.39亿,8.34亿,4.00%,17.60亿,3.10亿,,20%: 最新年度净利润同比下降,游爱国
2026-03-31,34.53,3.4154,10.11,5.71,13.57%,1733.00万,-74.80%,4.87,1.5118,202.2,2.076,PE；PB,6.39亿,8.34亿,4.00%,17.60亿,3.10亿,,,游爱国
2025,39.299,3.4203,11.49,19.81,4.26%,1.41亿,11.56%,4.65,1.9838,27.3571,2.471,PE；PB,6.89亿,8.17亿,7.26%,16.80亿,2.71亿,0.12,,游爱国
2024,26.453,3.4221,7.73,19.0,27.73%,1.26亿,26.09%,4.44,1.3923,20.3421,1.741,PE；PB,6.25亿,7.42亿,6.76%,15.28亿,2.34亿,0.13999999999999999,,游爱国
2023,20.184,2.4466,8.25,14.87,-8.09%,1.00亿,-71.54%,4.22,1.3574,27.5,1.955,PE；PB,6.61亿,6.80亿,6.58%,14.50亿,2.13亿,0.29975450000000003,,游爱国
2022,13.781,1.714,8.04,16.18,-7.98%,3.52亿,470.87%,5.63,0.8517,7.6571,1.4281,PE；PB,5.47亿,6.66亿,22.46%,13.97亿,1.49亿,0.25,,游爱国
2021,15.767,1.4694,10.73,17.59,40.28%,6165.71万,-35.64%,6.15,0.8964,41.2692,1.7447,PE；PB,6.36亿,3.69亿,5.01%,11.45亿,2.65亿,0.4,,游爱国
2020,9.708,1.4687,6.61,12.54,23.25%,9579.87万,125.83%,5.36,0.7742,10.1692,1.2332,PE；PB,3.90亿,3.79亿,8.93%,8.58亿,1.74亿,0.1997264,,游爱国
2019,8.599,1.4028,6.13,10.17,29.00%,4242.05万,-31.57%,4.88,0.8455,20.4333,1.2561,PE；PB,3.59亿,3.18亿,4.49%,7.77亿,1.31亿,0.1,,游爱国
2018,6.299,1.0031,6.28,7.89,22.66%,6198.67万,70.60%,4.43,0.7984,14.2727,1.4176,PE；PB,1.41亿,2.91亿,7.86%,6.22亿,7231.08万,0.1,,游爱国
2017,,,8.17,6.43,17.08%,3633.46万,-44.03%,0.18,,31.4231,45.3889,PE；PB,1.82亿,2.43亿,5.65%,5.69亿,7112.76万,0.2,,游爱国
2016,,,15.03,5.49,4.21%,6491.74万,9.21%,5.53,,17.8929,2.7179,PE；PB,3.84亿,2.30亿,11.82%,5.53亿,5263.71万,,,游爱国
2015,,,,5.27,-8.51%,5944.15万,3.21%,3.88,,,,PE；PB,9624.73万,1.71亿,11.28%,2.91亿,4503.40万,,,游爱国
2014,,,,5.76,22.01%,5759.08万,46.34%,3.34,,,,PE；PB,4277.50万,1.36亿,10.00%,2.50亿,5797.82万,,,游爱国
2013,,,,4.72,-1.38%,3935.39万,-8.10%,2.87,,,,PE；PB,5696.27万,1.06亿,8.34%,2.15亿,4906.41万,,,游爱国
2012,,,,4.79,21.14%,4282.34万,-2.01%,2.35,,,,PE；PB,3400.26万,7102.39万,8.95%,1.76亿,4736.13万,,,游爱国
2011,,,,3.95,False,4370.27万,False,2.05,,,,PE；PB,6914.97万,5566.43万,11.06%,1.54亿,3650.19万,,,游爱国
