报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,29.207,2.1699,13.46,5.2,-6.19%,560.34万,-87.93%,7.24,5.6167,521.7054,1.8591,PE；PB,4.97亿,7.98亿,1.19%,17.09亿,3.53亿,0.26,40%: 最新年度营业收入下滑；最新年度净利润同比下降,安徽安利科技投资集团股份有限公司
2026-03-31,29.207,2.1699,13.46,5.2,-6.19%,560.34万,-87.93%,7.24,1.4042,521.7054,1.8591,PE；PB,4.97亿,7.98亿,1.19%,17.09亿,3.53亿,0.26,,安徽安利科技投资集团股份有限公司
2025,34.567,2.1699,15.93,22.72,-5.44%,1.31亿,-32.36%,7.22,1.5214,26.0294,2.2064,PE；PB,6.77亿,7.92亿,5.97%,17.05亿,3.47亿,0.25,,安徽安利科技投资集团股份有限公司
2024,32.223,2.1699,14.85,24.03,20.12%,1.94亿,174.19%,6.68,1.3409,16.351,2.2231,PE；PB,6.42亿,7.21亿,8.10%,15.63亿,3.24亿,0.13,,安徽安利科技投资集团股份有限公司
2023,28.144,2.1699,12.97,20.0,2.43%,7082.38万,-51.03%,5.92,1.4072,37.4531,2.1909,PE；PB,4.67亿,5.75亿,3.37%,14.06亿,3.26亿,0.22999999999999998,,安徽安利科技投资集团股份有限公司
2022,20.245,2.1699,9.33,19.53,-4.55%,1.45亿,9.65%,5.89,1.0366,13.8715,1.584,PE；PB,4.28亿,5.67亿,7.97%,14.25亿,3.79亿,0.21000000000000002,,安徽安利科技投资集团股份有限公司
2021,34.545,2.1699,15.92,20.46,32.28%,1.32亿,161.42%,5.27,1.6884,26.1713,3.0209,PE；PB,2.94亿,4.87亿,6.58%,12.56亿,4.72亿,0.11000000000000001,,安徽安利科技投资集团股份有限公司
2020,20.158,2.1699,9.29,15.47,-8.75%,5045.52万,-29.05%,4.93,1.303,39.957,1.8844,PE；PB,3.93亿,3.99亿,3.39%,11.82亿,3.43亿,0.12,,安徽安利科技投资集团股份有限公司
2019,15.406,2.1699,7.1,16.95,0.92%,7111.27万,208.63%,4.85,0.9089,21.6662,1.4639,PE；PB,4.09亿,3.82亿,4.30%,11.45亿,3.16亿,0.075,,安徽安利科技投资集团股份有限公司
2018,11.696,2.1699,5.39,16.79,12.49%,2304.16万,238.28%,4.59,0.6966,50.7533,1.1743,PE；PB,4.31亿,3.37亿,1.29%,10.63亿,3.38亿,,,安徽安利科技投资集团股份有限公司
2017,,,7.88,14.93,6.27%,-1666.29万,-128.54%,4.48,,,1.7589,PE；PB,3.10亿,3.16亿,-1.01%,10.43亿,2.75亿,0.086,,安徽安利科技投资集团股份有限公司
2016,,,14.25,14.05,2.09%,5837.91万,5.56%,4.64,,52.974,3.0711,PE；PB,3.14亿,3.51亿,4.62%,10.64亿,2.63亿,0.08499999999999999,,安徽安利科技投资集团股份有限公司
2015,,,15.29,13.76,3.30%,5530.23万,3.87%,4.46,,59.9138,3.4283,PE；PB,2.75亿,3.19亿,4.48%,10.22亿,1.91亿,0.08,,安徽安利科技投资集团股份有限公司
2014,,,8.14,13.32,12.61%,5324.16万,-27.84%,4.31,,32.3529,1.8886,PE；PB,3.74亿,2.89亿,4.42%,9.82亿,1.92亿,0.08,,安徽安利科技投资集团股份有限公司
2013,,,9.38,11.83,6.49%,7378.47万,51.19%,4.03,,26.846,2.3275,PE；PB,3.89亿,2.60亿,6.68%,9.01亿,1.98亿,0.08,,安徽安利科技投资集团股份有限公司
2012,,,5.08,11.11,12.07%,4880.31万,-15.03%,3.73,,21.9818,1.3619,PE；PB,4.74亿,2.13亿,4.81%,8.35亿,1.79亿,0.1,,安徽安利科技投资集团股份有限公司
2011,,,7.31,9.91,16.08%,5743.51万,-18.99%,7.1,,24.0777,1.0296,PE；PB,5.70亿,1.81亿,6.33%,7.94亿,2.36亿,,,安徽安利科技投资集团股份有限公司
2010,,,,8.54,23.82%,7090.27万,46.40%,3.19,,,,PE；PB,1.87亿,1.32亿,8.97%,2.77亿,1.53亿,,,安徽安利科技投资集团股份有限公司
