报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,17.428,3.5934,4.85,0.675698,11.06%,-627.41万,-7.50%,0.64,25.7926,,7.5781,PE；PB,1263.58万,-2.05亿,-9.29%,2.32亿,4156.59万,,20%: 最新年度净利润同比下降,江苏华英企业管理股份有限公司
2026-03-31,17.428,3.5934,4.85,0.675698,11.06%,-627.41万,-7.50%,0.64,6.4481,,7.5781,PE；PB,1263.58万,-2.05亿,-9.29%,2.32亿,4156.59万,,,江苏华英企业管理股份有限公司
2025,25.441,3.5934,7.08,3.3,-10.96%,-5314.80万,66.91%,0.65,7.7094,,10.8923,PE；PB,1052.97万,-1.99亿,-16.12%,2.33亿,2959.18万,,,江苏华英企业管理股份有限公司
2024,13.852,3.6072,3.84,3.7,9.66%,-1.61亿,-129.14%,0.75,3.7438,,5.12,PE；PB,3394.79万,-1.46亿,-44.71%,2.69亿,3670.61万,,,江苏华英企业管理股份有限公司
2023,23.152,3.6231,6.39,3.38,13.97%,-7008.72万,-79.22%,1.19,6.8497,,5.3697,PE；PB,6828.29万,1506.24万,-21.20%,4.30亿,5127.71万,,,江苏华英企业管理股份有限公司
2022,21.992,3.6231,6.07,2.96,-25.21%,-3910.60万,-708.36%,1.39,7.4297,,4.3669,PE；PB,1.63亿,8514.96万,-13.78%,5.10亿,3369.96万,0.006,,江苏华英企业管理股份有限公司
2021,22.184,2.7939,7.94,3.96,-2.50%,642.81万,2.83%,1.46,5.602,448.5876,5.4384,PE；PB,2.26亿,1.26亿,1.34%,5.36亿,2189.24万,0.0079,,江苏华英企业管理股份有限公司
2020,11.704,2.0041,5.84,4.06,-5.21%,625.14万,-74.37%,1.88,2.8828,260.7143,3.1064,PE；PB,2.31亿,1.23亿,1.32%,5.34亿,3233.38万,0.05,,江苏华英企业管理股份有限公司
2019,9.634,1.44,6.69,4.29,-29.51%,2439.04万,-34.81%,2.63,2.2457,55.75,2.5437,PE；PB,2.33亿,1.28亿,5.66%,5.37亿,2655.54万,0.06999999999999999,,江苏华英企业管理股份有限公司
2018,5.458,1.44,3.79,6.08,8.78%,3741.52万,-14.81%,3.73,0.8977,19.9474,1.0161,PE；PB,1.15亿,1.15亿,6.15%,5.37亿,3402.39万,0.15,,江苏华英企业管理股份有限公司
2017,,,6.88,5.59,4.29%,4391.73万,-7.18%,3.61,,19.1111,1.9058,PE；PB,1.05亿,1.03亿,7.85%,5.20亿,3826.64万,,,江苏华英企业管理股份有限公司
2016,,,,5.36,-2.27%,4731.39万,13.45%,2.41,,,,PE；PB,4163.49万,6394.50万,8.83%,2.61亿,3876.44万,,,江苏华英企业管理股份有限公司
2015,,,,5.49,-3.83%,4170.34万,-3.95%,2.21,,,,PE；PB,3632.79万,4849.88万,7.60%,2.38亿,3260.09万,,,江苏华英企业管理股份有限公司
2014,,,,5.7,17.81%,4342.07万,10.92%,1.81,,,,PE；PB,2288.17万,1106.68万,7.61%,1.95亿,4148.26万,,,江苏华英企业管理股份有限公司
2013,,,,4.84,36.32%,3914.66万,94.33%,1.62,,,,PE；PB,1913.72万,5197.81万,8.09%,1.62亿,5175.02万,,,江苏华英企业管理股份有限公司
2012,,,,3.55,False,2014.39万,False,1.2,,,,PE；PB,548.14万,1677.50万,5.67%,1.20亿,5511.08万,,,江苏华英企业管理股份有限公司
