报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,22.335,2.0268,11.02,2.68,30.28%,104.59万,348.06%,7.28,8.334,2119.2308,1.5137,PE；PB,2.61亿,8230.54万,0.39%,14.75亿,1.95亿,,,浙江海正集团有限公司
2026-03-31,22.335,2.0268,11.02,2.68,30.28%,104.59万,348.06%,7.28,2.0835,2119.2308,1.5137,PE；PB,2.61亿,8230.54万,0.39%,14.75亿,1.95亿,,,浙江海正集团有限公司
2025,25.903,2.0268,12.78,8.52,0.77%,986.53万,-72.21%,7.29,3.0403,255.6,1.7531,PE；PB,3.28亿,8125.95万,1.16%,14.77亿,1.92亿,0.060050000000000006,,浙江海正集团有限公司
2024,19.619,2.0268,9.68,8.45,12.20%,3550.46万,-18.47%,7.36,2.3218,53.7778,1.3152,PE；PB,5.16亿,8347.96万,4.20%,14.92亿,1.61亿,0.08,,浙江海正集团有限公司
2023,26.044,2.0268,12.85,7.53,24.43%,4354.90万,-7.41%,7.31,3.4587,61.1905,1.7579,PE；PB,8.56亿,6556.62万,5.78%,14.81亿,1.46亿,0.06999999999999999,,浙江海正集团有限公司
2022,31.152,2.0268,15.37,6.05,3.49%,4703.54万,33.34%,7.16,5.1491,54.8929,2.1466,PE；PB,9.38亿,3777.17万,7.77%,14.52亿,1.36亿,,,浙江海正集团有限公司
2021,,,,5.85,122.72%,3527.48万,16.12%,4.3,,,,PE；PB,2.91亿,-711.54万,6.02%,6.54亿,1.21亿,,,浙江海正集团有限公司
2020,,,,2.63,13.27%,3037.77万,201.97%,4.07,,,,PE；PB,5.94亿,-4239.02万,11.55%,6.19亿,7284.73万,,,浙江海正集团有限公司
2019,,,,2.32,1.76%,1005.98万,15.53%,1.38,,,,PE；PB,6727.60万,-7276.79万,4.31%,1.25亿,1826.22万,,,浙江海正集团有限公司
2018,,,,2.28,False,870.72万,False,1.27,,,,PE；PB,7124.93万,-8282.77万,3.85%,1.15亿,4617.89万,,,浙江海正集团有限公司
