报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,44.627,2.5043,17.82,5.22,10.13%,2023.54万,282.99%,4.42,8.5492,222.75,4.0317,PE；PB,3.62亿,5.99亿,3.84%,11.70亿,2.98亿,0.08980160000000001,,周仕斌
2026-03-31,44.627,2.5043,17.82,5.22,10.13%,2023.54万,282.99%,4.42,2.1373,222.75,4.0317,PE；PB,3.62亿,5.99亿,3.84%,11.70亿,2.98亿,0.08980160000000001,,周仕斌
2025,26.12,2.5043,10.43,19.69,-1.59%,3033.24万,37.40%,4.31,1.3266,80.2308,2.42,PE；PB,3.59亿,5.78亿,1.51%,11.42亿,2.72亿,0.0499999,,周仕斌
2024,22.322,2.3546,9.48,20.01,12.66%,2207.64万,-74.12%,4.24,1.1155,94.8,2.2358,PE；PB,2.80亿,5.64亿,1.09%,11.25亿,3.21亿,0.0999985,,周仕斌
2023,22.327,2.3233,9.61,17.76,-3.04%,8529.48万,39.51%,4.26,1.2572,26.6944,2.2559,PE；PB,3.06亿,5.68亿,4.80%,11.41亿,2.17亿,,,周仕斌
2022,17.68,2.3232,7.61,18.32,-1.45%,6113.87万,-34.17%,3.7,0.9651,29.2692,2.0568,PE；PB,1.86亿,4.91亿,3.34%,9.35亿,2.03亿,0.1199988,,周仕斌
2021,30.109,2.3232,12.96,18.58,42.75%,9286.85万,8.80%,3.53,1.6205,32.4,3.6714,PE；PB,2.33亿,4.62亿,4.90%,8.94亿,1.19亿,0.12,,周仕斌
2020,33.268,2.3232,14.32,13.02,7.29%,8535.40万,14.53%,3.21,2.5551,38.7027,4.4611,PE；PB,1.79亿,4.06亿,6.50%,7.63亿,1.28亿,0.1,,周仕斌
2019,15.377,2.1122,7.28,12.13,-16.06%,7452.54万,-17.37%,2.91,1.2677,22.75,2.5017,PE；PB,7997.59万,3.51亿,6.14%,6.75亿,7420.96万,0.1,,周仕斌
2018,13.86,2.0686,6.7,14.45,31.91%,9018.83万,194.55%,2.85,0.9592,16.75,2.3509,PE；PB,1.23亿,3.05亿,6.24%,6.01亿,1.06亿,0.0489688,,周仕斌
2017,,,9.97,10.96,25.45%,3061.93万,110.93%,2.47,,66.4667,4.0364,PE；PB,3737.50万,2.33亿,2.79%,5.11亿,8286.44万,0.009965499999999999,,周仕斌
2016,,,12.9,8.74,8.53%,1451.65万,-69.32%,2.33,,184.2857,5.5365,PE；PB,8608.63万,2.09亿,2.04%,4.77亿,8244.69万,0.02,,周仕斌
2015,,,17.23,8.05,-4.81%,4730.95万,35.43%,2.26,,74.913,7.6239,PE；PB,1.16亿,2.00亿,5.88%,4.67亿,7430.45万,0.02,,周仕斌
2014,,,6.43,8.46,11.44%,3493.31万,23.84%,2.05,,37.8235,3.1366,PE；PB,1.32亿,1.60亿,4.13%,4.23亿,1.01亿,0.0,,周仕斌
2013,,,4.24,7.59,0.74%,2820.72万,-17.79%,3.78,,30.2857,1.1217,PE；PB,8344.39万,1.27亿,3.72%,3.88亿,1.14亿,0.05,,周仕斌
2012,,,3.7,7.53,-1.65%,3431.26万,-12.17%,4.25,,11.2121,0.8706,PE；PB,1.48亿,1.06亿,4.56%,3.64亿,8618.15万,0.15,,周仕斌
2011,,,5.01,7.66,37.33%,3906.73万,-10.54%,6.31,,9.2778,0.794,PE；PB,1.62亿,8288.25万,5.10%,3.38亿,8766.21万,,,周仕斌
2010,,,,5.58,40.97%,4367.17万,26.93%,2.87,,,,PE；PB,2419.90万,4772.20万,7.83%,1.15亿,6882.90万,,,周仕斌
