报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,24.378,0.6,40.63,7.6662,0.79498,-10.60%,-287.99万,69.12%,9.39,3.06亿,-2.57亿,-4.20%,5.65亿,3444.21万
2025,23.649,0.6033,39.2,5.4491,4.34,5.29%,-1.28亿,54.50%,9.40,3.49亿,-2.54亿,-30.80%,5.70亿,3872.67万
2024,28.863,0.6051,47.7,6.9886,4.13,-13.77%,-2.82亿,-59.79%,11.49,3.78亿,-1.26亿,-68.73%,7.03亿,4932.63万
2023,34.794,0.6,57.99,7.2639,4.79,-0.34%,-1.77亿,-241.89%,16.22,6.73亿,1.57亿,-37.15%,9.82亿,5834.65万
2022,18.354,0.6,30.59,3.8238,4.8,-21.52%,-5163.29万,-168.46%,19.11,6.86亿,3.33亿,-10.68%,11.50亿,6445.93万
2021,42.222,0.6,70.37,6.899,6.12,24.48%,7542.01万,-26.54%,19.99,8.20亿,3.85亿,12.31%,12.00亿,2730.30万
2020,,,,,4.91,-5.05%,1.03亿,-8.37%,9.10,3.04亿,3.17亿,20.89%,4.09亿,3102.45万
2019,,,,,5.18,35.96%,1.12亿,24.66%,6.81,2.50亿,2.14亿,21.65%,3.07亿,1492.14万
2018,,,,,3.81,39.32%,8988.08万,94.71%,4.99,2.31亿,1.38亿,23.61%,2.25亿,1253.38万
2017,,,,,2.73,42.59%,4616.16万,43.84%,3.40,9029.91万,7582.58万,16.89%,1.53亿,308.36万
2016,,,,,1.92,21.30%,3209.17万,46.13%,2.28,4600.02万,5673.55万,16.75%,9959.69万,298.15万
2015,,,,,1.58,9.70%,2196.12万,6.26%,2.21,3388.13万,3687.94万,13.90%,7078.62万,False
2014,,,,,1.44,26.56%,2066.65万,4.70%,6.63,2919.37万,5243.90万,14.35%,6632.50万,False
2013,,,,,1.14,False,1973.86万,False,5.82,3254.50万,4606.70万,17.35%,5815.85万,False
