报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,962.942,172.2616,5.59,0.1658,1452.37,1.74%,19.51亿,-25.56%,8.54,1190.50亿,859.07亿,1.83%,2839.94亿,241.44亿
2025,895.76,172.2616,5.2,0.1386,6462.37,1.81%,100.07亿,-16.75%,8.43,1279.45亿,839.89亿,2.03%,2816.82亿,194.36亿
2024,916.432,172.2616,5.32,0.1444,6347.32,4.05%,120.20亿,-7.17%,8.03,1150.86亿,774.90亿,2.50%,2716.14亿,188.27亿
2023,801.016,172.2616,4.65,0.1313,6098.44,6.43%,129.49亿,13.24%,7.52,982.29亿,691.71亿,2.82%,2597.05亿,171.20亿
2022,998.124,151.4604,6.59,0.1743,5726.13,1.23%,114.35亿,15.92%,6.78,1012.55亿,602.00亿,2.74%,2403.50亿,169.55亿
2021,1136.719,152.9904,7.43,0.201,5656.53,11.70%,98.64亿,23.50%,6.47,770.64亿,518.13亿,3.00%,2583.58亿,1335.26亿
2020,532.407,152.9904,3.48,0.1325,4019.55,15.24%,79.87亿,10.33%,6.02,825.24亿,482.29亿,3.17%,2239.09亿,1226.80亿
2019,590.543,152.9904,3.86,0.1693,3487.93,18.02%,72.40亿,-5.92%,5.53,700.72亿,426.04亿,3.05%,1946.42亿,1563.52亿
2018,648.679,152.9904,4.24,0.2197,2952.8,10.61%,76.95亿,3.79%,5.24,891.19亿,385.74亿,3.37%,1428.71亿,1342.94亿
2017,,,6.19,,2669.58,11.65%,74.14亿,9.49%,4.76,628.44亿,335.72亿,3.03%,1194.34亿,1182.24亿
2016,,,6.16,,2389.68,13.30%,67.72亿,29.32%,4.05,833.35亿,281.11亿,3.18%,857.49亿,1113.16亿
2015,,,6.72,,2109.21,11.05%,52.36亿,-24.68%,3.60,602.66亿,229.07亿,2.75%,697.18亿,967.34亿
2014,,,7.01,,1899.41,15.36%,69.52亿,52.66%,3.86,462.04亿,188.11亿,3.16%,583.75亿,821.59亿
2013,,,2.42,,1448.39,13.99%,45.54亿,10.34%,3.53,298.45亿,133.65亿,3.59%,416.43亿,617.05亿
2012,,,2.87,,1270.56,11.96%,41.27亿,14.04%,3.22,272.95亿,101.68亿,3.43%,348.35亿,414.61亿
2011,,,3.05,,1134.71,11.80%,36.19亿,24.32%,2.84,329.26亿,65.19亿,3.47%,315.96亿,308.19亿
2010,,,,,1014.94,34.36%,29.11亿,27.14%,1.63,132.23亿,29.13亿,3.18%,136.32亿,236.61亿
