报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,368.32,51.1555,7.2,99.82,5.12%,5.22亿,2.18%,4.28,3.6898,72.0,1.6822,PE；PB,54.82亿,80.82亿,6.50%,256.00亿,106.47亿,,,香港中央结算有限公司
2026-03-31,368.32,51.1555,7.2,99.82,5.12%,5.22亿,2.18%,4.28,0.9225,72.0,1.6822,PE；PB,54.82亿,80.82亿,6.50%,256.00亿,106.47亿,,,香港中央结算有限公司
2025,428.558,51.2629,8.36,371.24,11.82%,15.80亿,54.87%,4.18,1.1544,26.9677,2.0,PE；PB,64.79亿,75.22亿,4.64%,253.51亿,100.43亿,0.066,,香港中央结算有限公司
2024,331.759,51.3559,6.46,332.0,8.75%,10.20亿,9.19%,3.79,0.9993,32.3,1.7045,PE；PB,47.38亿,59.50亿,4.00%,235.00亿,87.73亿,0.08,,香港中央结算有限公司
2023,274.241,51.3559,5.34,305.29,3.87%,9.34亿,-27.89%,3.65,0.8983,29.6667,1.463,PE；PB,55.44亿,53.92亿,3.81%,217.03亿,82.97亿,0.05,,香港中央结算有限公司
2022,344.892,47.8352,7.21,293.92,52.28%,12.96亿,40.36%,3.6,1.1734,27.7308,2.0028,PE；PB,53.54亿,50.10亿,4.53%,208.71亿,76.62亿,0.028999999999999998,,香港中央结算有限公司
2021,478.83,47.8352,10.01,193.01,54.83%,9.23亿,123.82%,2.97,2.4809,52.6842,3.3704,PE；PB,36.83亿,38.88亿,4.98%,158.09亿,62.65亿,0.015,,香港中央结算有限公司
2020,280.1,41.4963,6.75,124.66,-13.15%,4.13亿,-43.90%,2.78,2.2469,75.0,2.4281,PE；PB,44.23亿,30.49亿,3.43%,140.86亿,58.13亿,0.03,,香港中央结算有限公司
2019,193.848,41.5093,4.67,143.54,3.43%,7.35亿,0.68%,2.53,1.3505,25.9444,1.8458,PE；PB,33.09亿,27.92亿,5.22%,110.69亿,57.32亿,0.03,,香港中央结算有限公司
2018,139.662,38.1591,3.66,138.78,29.07%,7.30亿,19.66%,2.38,1.0064,19.2632,1.5378,PE；PB,34.94亿,21.94亿,5.61%,102.24亿,50.30亿,0.026000000000000002,,香港中央结算有限公司
2017,,,6.82,107.52,37.22%,6.10亿,131.42%,1.97,,42.625,3.4619,PE；PB,21.83亿,15.76亿,6.07%,78.97亿,45.74亿,0.01,,香港中央结算有限公司
2016,,,4.77,78.36,53.13%,2.64亿,71.02%,2.36,,68.1429,2.0212,PE；PB,16.42亿,9.99亿,3.82%,72.02亿,34.98亿,0.02,,香港中央结算有限公司
2015,,,5.53,51.17,30.91%,1.54亿,-26.93%,4.51,,92.1667,1.2262,PE；PB,15.90亿,7.66亿,4.27%,67.83亿,27.78亿,0.065,,香港中央结算有限公司
2014,,,3.6,39.09,12.13%,2.11亿,46.44%,4.64,,18.9474,0.7759,PE；PB,11.54亿,6.72亿,6.62%,47.37亿,22.44亿,,,香港中央结算有限公司
2013,,,2.86,34.86,145.77%,1.44亿,7.04%,3.1,,15.0526,0.9226,PE；PB,7.19亿,4.65亿,4.83%,26.52亿,16.20亿,0.05,,香港中央结算有限公司
2012,,,2.51,14.18,54.41%,1.35亿,11.69%,3.84,,13.9444,0.6536,PE；PB,11.71亿,3.54亿,10.17%,24.90亿,12.09亿,0.2,,香港中央结算有限公司
2011,,,2.06,9.19,61.16%,1.21亿,40.67%,7.46,,8.5833,0.2761,PE；PB,10.21亿,2.86亿,13.08%,21.97亿,5.43亿,0.1,,香港中央结算有限公司
2010,,,3.35,5.7,55.01%,8568.77万,50.38%,8.69,,9.3056,0.3855,PE；PB,1.64亿,1.81亿,15.03%,10.55亿,4.73亿,0.3,,香港中央结算有限公司
