报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-08,156.786,7.3333,21.38,6.77,45.49%,1.26亿,380.70%,10.07,23.1589,125.7647,2.1231,PE；PB,55.30亿,27.15亿,19.13%,74.60亿,2.54亿,0.2,,江苏国泰国际集团股份有限公司
2026-03-31,156.786,7.3333,21.38,6.77,45.49%,1.26亿,380.70%,10.07,5.7897,125.7647,2.1231,PE；PB,55.30亿,27.15亿,19.13%,74.60亿,2.54亿,0.2,,江苏国泰国际集团股份有限公司
2025,148.426,7.3333,20.24,20.51,-2.42%,2.22亿,162.85%,9.92,7.2368,67.4667,2.0403,PE；PB,55.38亿,25.88亿,11.39%,73.48亿,2.75亿,0.2,,江苏国泰国际集团股份有限公司
2024,112.713,7.3333,15.37,21.02,-43.47%,8460.09万,-81.86%,9.72,5.3622,128.0833,1.5813,PE；PB,56.01亿,25.48亿,5.33%,74.39亿,2.07亿,0.2,,江苏国泰国际集团股份有限公司
2023,124.739,7.3333,17.01,37.18,-39.39%,4.66亿,-39.96%,9.81,3.355,26.5781,1.7339,PE；PB,59.35亿,26.19亿,13.78%,74.91亿,2.16亿,0.1,,江苏国泰国际集团股份有限公司
2022,159.206,7.3333,21.71,61.35,17.91%,7.77亿,28.98%,9.19,2.595,17.9421,2.3624,PE；PB,52.40亿,22.47亿,14.03%,70.16亿,6.23亿,,,江苏国泰国际集团股份有限公司
2021,,,,52.03,186.66%,6.02亿,134.10%,4.64,,,,PE；PB,9.90亿,15.00亿,12.95%,27.77亿,6.09亿,,,江苏国泰国际集团股份有限公司
2020,,,,18.15,9.55%,2.57亿,45.49%,3.6,,,,PE；PB,12.14亿,9.04亿,16.42%,21.39亿,2.60亿,,,江苏国泰国际集团股份有限公司
2019,,,,16.57,27.97%,1.77亿,97.26%,1.9,,,,PE；PB,5.14亿,6.58亿,13.91%,13.12亿,1.57亿,,,江苏国泰国际集团股份有限公司
2018,,,,12.95,13.08%,8965.20万,-45.21%,1.58,,,,PE；PB,3.93亿,4.82亿,9.41%,10.90亿,1.49亿,,,江苏国泰国际集团股份有限公司
2017,,,,11.45,False,1.64亿,False,1.15,,,,PE；PB,2.13亿,3.92亿,17.83%,8.18亿,1.04亿,,,江苏国泰国际集团股份有限公司
