报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,96.525,12.9912,7.43,5.64,25.11%,-5469.93万,-9.87%,0.32,17.1144,,23.2188,PE；PB,2.05亿,-17.24亿,-11.75%,3.97亿,6.07亿,,20%: 最新年度净利润同比下降,泰兴市智成产业投资基金(有限合伙)
2026-03-31,96.525,12.9912,7.43,5.64,25.11%,-5469.93万,-9.87%,0.32,4.2786,,23.2188,PE；PB,2.05亿,-17.24亿,-11.75%,3.97亿,6.07亿,,,泰兴市智成产业投资基金(有限合伙)
2025,94.836,12.9912,7.3,22.27,23.90%,-3.28亿,-22.68%,0.37,4.2585,,19.7297,PE；PB,2.56亿,-16.69亿,-19.52%,4.73亿,5.03亿,,,泰兴市智成产业投资基金(有限合伙)
2024,66.905,12.9912,5.15,17.97,3.13%,-2.67亿,-19.27%,0.6,3.7231,,8.5833,PE；PB,3.46亿,-13.41亿,-19.01%,8.96亿,3.79亿,,,泰兴市智成产业投资基金(有限合伙)
2023,50.439,10.9412,4.61,17.43,24.46%,-2.24亿,0.72%,0.9,2.8938,,5.1222,PE；PB,6.37亿,-10.74亿,-12.58%,16.32亿,3.26亿,,,泰兴市智成产业投资基金(有限合伙)
2022,38.075,10.9412,3.48,14.0,44.40%,-2.26亿,34.73%,0.58,2.7196,,6.0,PE；PB,3.56亿,-8.50亿,-14.80%,10.42亿,2.59亿,,,泰兴市智成产业投资基金(有限合伙)
2021,44.64,10.9412,4.08,9.7,-28.91%,-3.46亿,-1646.32%,0.8,4.6021,,5.1,PE；PB,3.13亿,-6.24亿,-35.57%,9.33亿,1.33亿,,,泰兴市智成产业投资基金(有限合伙)
2020,38.732,10.9412,3.54,13.64,-13.62%,2235.39万,51.64%,1.12,2.8396,173.5294,3.1607,PE；PB,3.31亿,-2.81亿,1.97%,12.76亿,1.56亿,,,泰兴市智成产业投资基金(有限合伙)
2019,43.984,10.9412,4.02,15.79,-38.41%,1474.15万,101.79%,1.1,2.7856,297.7778,3.6545,PE；PB,2.82亿,-3.03亿,0.68%,12.68亿,1.59亿,,,泰兴市智成产业投资基金(有限合伙)
2018,30.383,8.4163,3.61,25.64,-15.13%,-8.23亿,-1508.00%,1.09,1.185,,3.3119,PE；PB,3.37亿,-3.63亿,-34.22%,12.59亿,2.66亿,0.01,,泰兴市智成产业投资基金(有限合伙)
2017,,,7.89,30.21,1.62%,5848.44万,53.10%,2.42,,149.1493,3.2603,PE；PB,3.79亿,4.69亿,2.60%,21.58亿,3.98亿,0.0104662,,泰兴市智成产业投资基金(有限合伙)
2016,,,7.0,29.73,-5.74%,3820.12万,77.00%,4.1,,160.1831,1.7073,PE；PB,5.66亿,4.43亿,1.80%,20.54亿,3.42亿,0.010431600000000001,,泰兴市智成产业投资基金(有限合伙)
2015,,,10.58,31.54,18.89%,2158.25万,-69.60%,4.45,,264.5,2.3775,PE；PB,3.67亿,4.10亿,1.09%,22.95亿,2.61亿,0.0163379,,泰兴市智成产业投资基金(有限合伙)
2014,,,5.32,26.53,30.05%,7098.90万,-26.79%,4.96,,29.5556,1.0726,PE；PB,4.78亿,3.97亿,3.05%,24.73亿,3.07亿,0.050032299999999995,,泰兴市智成产业投资基金(有限合伙)
2013,,,5.33,20.4,3.91%,9695.98万,-32.74%,3.31,,22.2083,1.6103,PE；PB,4.21亿,3.63亿,5.59%,13.94亿,2.59亿,0.3,,泰兴市智成产业投资基金(有限合伙)
2012,,,4.03,19.63,64.46%,1.44亿,43.96%,6.41,,11.1944,0.6287,PE；PB,4.91亿,3.33亿,8.07%,13.89亿,2.84亿,0.1956372,,泰兴市智成产业投资基金(有限合伙)
2011,,,2.32,11.94,55.37%,1.00亿,20.70%,5.87,,4.64,0.3952,PE；PB,6.17亿,2.37亿,9.49%,12.38亿,1.53亿,0.4,,泰兴市智成产业投资基金(有限合伙)
2010,,,4.74,7.68,75.15%,8295.51万,58.52%,11.15,,9.2941,0.4251,PE；PB,8.87亿,1.82亿,12.45%,11.54亿,9440.37万,,,泰兴市智成产业投资基金(有限合伙)
