报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,58.438,6.7637,8.64,3.52,59.85%,-3319.49万,33.57%,4.76,16.6017,,1.8151,PE；PB,13.72亿,2.65亿,-8.76%,37.52亿,3.79亿,,,浙江博众数智科技创新集团有限公司
2026-03-31,58.438,6.7637,8.64,3.52,59.85%,-3319.49万,33.57%,4.76,4.1504,,1.8151,PE；PB,13.72亿,2.65亿,-8.76%,37.52亿,3.79亿,,,浙江博众数智科技创新集团有限公司
2025,60.903,6.7821,8.98,22.84,12.88%,-6226.24万,-355.59%,4.83,2.6665,,1.8592,PE；PB,16.47亿,2.98亿,-1.37%,37.99亿,3.31亿,,,浙江博众数智科技创新集团有限公司
2024,48.234,5.5633,8.67,20.24,-12.96%,2436.03万,-57.67%,5.03,2.3831,216.75,1.7237,PE；PB,19.69亿,3.69亿,2.59%,38.88亿,3.85亿,0.015,,浙江博众数智科技创新集团有限公司
2023,48.285,5.5885,8.64,23.25,-9.16%,5754.66万,1.98%,5.09,2.0768,78.5455,1.6974,PE；PB,10.31亿,3.63亿,2.80%,30.92亿,2.92亿,,,浙江博众数智科技创新集团有限公司
2022,37.947,5.5804,6.8,25.6,-11.93%,5642.72万,-71.88%,4.96,1.4823,61.8182,1.371,PE；PB,13.06亿,3.08亿,3.04%,30.36亿,2.64亿,0.05,,浙江博众数智科技创新集团有限公司
2021,49.908,5.4366,9.18,29.06,-0.71%,2.01亿,255.54%,4.79,1.7174,24.8108,1.9165,PE；PB,10.76亿,2.86亿,6.84%,27.91亿,2.62亿,,,浙江博众数智科技创新集团有限公司
2020,34.787,5.4956,6.33,29.27,5.35%,5643.06万,-57.85%,4.52,1.1885,63.3,1.4004,PE；PB,7.07亿,9922.29万,0.17%,25.27亿,3.08亿,,,浙江博众数智科技创新集团有限公司
2019,36.527,5.501,6.64,27.78,32.98%,1.34亿,395.62%,4.43,1.3149,27.6667,1.4989,PE；PB,9.65亿,5403.57万,3.59%,24.95亿,5.51亿,,,浙江博众数智科技创新集团有限公司
2018,22.79,3.9293,5.8,20.89,0.13%,2701.10万,-55.14%,4.26,1.091,116.0,1.3615,PE；PB,9.11亿,-7983.60万,1.27%,24.38亿,4.27亿,0.0,,浙江博众数智科技创新集团有限公司
2017,,,10.97,20.86,73.01%,6021.05万,155.34%,5.86,,91.4167,1.872,PE；PB,8.79亿,-1.07亿,5.86%,24.00亿,2.96亿,,,浙江博众数智科技创新集团有限公司
2016,,,17.4,12.06,-34.39%,-1.09亿,-418.46%,3.49,,,4.9857,PE；PB,5.61亿,-1.63亿,-11.04%,11.50亿,2.34亿,,,浙江博众数智科技创新集团有限公司
2015,,,13.09,18.35,3.82%,3416.24万,181.43%,3.76,,121.2037,3.4814,PE；PB,6.76亿,-5407.31万,0.94%,12.24亿,2.82亿,,,浙江博众数智科技创新集团有限公司
2014,,,15.16,17.68,25.20%,1213.90万,108.17%,3.02,,379.0,5.0199,PE；PB,6.30亿,-8823.55万,0.71%,9.29亿,2.38亿,,,浙江博众数智科技创新集团有限公司
2013,,,8.0,14.12,10.55%,-1.49亿,-528.63%,3.1,,,2.5806,PE；PB,3.97亿,-1.00亿,-10.53%,9.22亿,1.88亿,,,浙江博众数智科技创新集团有限公司
2012,,,6.28,12.77,-7.03%,3467.00万,16.42%,3.52,,52.3333,1.7841,PE；PB,3.96亿,4823.12万,2.71%,10.61亿,1.54亿,,,浙江博众数智科技创新集团有限公司
2011,,,7.14,13.74,31.07%,2978.11万,-44.54%,3.4,,71.4,2.1,PE；PB,3.77亿,1356.13万,2.19%,10.28亿,1.96亿,,,浙江博众数智科技创新集团有限公司
2010,,,17.26,10.48,-13.12%,5369.87万,-42.57%,2.16,,90.8421,7.9907,PE；PB,2.78亿,-1621.99万,5.17%,6.08亿,1.62亿,,,浙江博众数智科技创新集团有限公司
