报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-12,521.019,105.8982,4.92,64.95,-3.54%,5.21亿,-7.16%,4.52,8.0218,98.4,1.0885,PE；PB,209.22亿,184.15亿,9.53%,531.06亿,38.20亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,中国铁路通信信号集团有限公司
2026-03-31,521.019,105.8982,4.92,64.95,-3.54%,5.21亿,-7.16%,4.52,2.0055,98.4,1.0885,PE；PB,209.22亿,184.15亿,9.53%,531.06亿,38.20亿,,,中国铁路通信信号集团有限公司
2025,579.263,105.8982,5.47,346.77,6.23%,36.86亿,5.48%,4.47,1.6705,16.0882,1.2237,PE；PB,223.86亿,178.94亿,12.29%,524.71亿,33.52亿,0.16999999999999998,,中国铁路通信信号集团有限公司
2024,642.802,105.8982,6.07,326.44,-11.98%,34.95亿,0.50%,4.3,1.9691,18.9688,1.4116,PE；PB,225.77亿,163.43亿,12.53%,504.36亿,34.54亿,0.16999999999999998,,中国铁路通信信号集团有限公司
2023,437.36,105.8982,4.13,370.87,-7.79%,34.77亿,-4.30%,4.16,1.1793,12.9062,0.9928,PE；PB,225.74亿,150.44亿,10.85%,488.75亿,32.06亿,0.16999999999999998,,中国铁路通信信号集团有限公司
2022,464.893,105.8982,4.39,402.2,4.85%,36.34亿,10.96%,4.02,1.1559,13.303,1.092,PE；PB,222.15亿,137.85亿,10.20%,472.78亿,23.79亿,0.16999999999999998,,中国铁路通信信号集团有限公司
2021,464.893,105.8982,4.39,383.58,-4.40%,32.75亿,-14.25%,3.85,1.212,14.6333,1.1403,PE；PB,229.83亿,123.08亿,9.63%,453.71亿,24.93亿,0.2,,中国铁路通信信号集团有限公司
2020,527.373,105.8982,4.98,401.24,-3.65%,38.19亿,0.08%,3.75,1.3144,14.6471,1.328,PE；PB,227.41亿,115.13亿,10.57%,442.97亿,24.89亿,0.2,,中国铁路通信信号集团有限公司
2019,603.62,105.8982,5.7,416.46,4.08%,38.16亿,11.95%,3.62,1.4494,15.0,1.5746,PE；PB,240.00亿,102.84亿,10.03%,427.25亿,22.01亿,,,中国铁路通信信号集团有限公司
2018,,,,400.13,15.69%,34.09亿,5.77%,3.29,,,,PE；PB,117.12亿,86.80亿,9.29%,302.72亿,40.87亿,,,中国铁路通信信号集团有限公司
2017,,,,345.86,16.18%,32.22亿,5.83%,2.73,,,,PE；PB,130.67亿,68.92亿,9.94%,252.25亿,210.16亿,,,中国铁路通信信号集团有限公司
2016,,,,297.7,False,30.45亿,False,2.46,,,,PE；PB,156.92亿,47.49亿,10.74%,226.90亿,126.57亿,,,中国铁路通信信号集团有限公司
