报告期,总市值,总股本,收盘,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,市销率(PS),市盈率(PE),市净率(PB),评价指标,总现金,未分配利润,销售净利率,股东权益,存货,股息,ST风险,控股股东
2026-06-05,26.288,1.4444,18.2,0.520067,-24.06%,-1202.32万,-334.32%,4.4,50.5473,,4.1364,PE；PB,2.72亿,8626.59万,-23.12%,6.35亿,1.98亿,,40%: 最新年度营业收入下滑；最新年度净利润同比下降,谢玮
2026-03-31,26.288,1.4444,18.2,0.520067,-24.06%,-1202.32万,-334.32%,4.4,12.6368,,4.1364,PE；PB,2.72亿,8626.59万,-23.12%,6.35亿,1.98亿,,,谢玮
2025,25.85,1.0266,25.18,5.1,20.09%,5275.85万,7.36%,4.49,5.0686,68.0541,5.608,PE；PB,2.64亿,9828.91万,10.35%,6.48亿,1.85亿,0.45,,谢玮
2024,18.113,1.0239,17.69,4.25,18.31%,4914.12万,37.10%,6.04,4.2619,52.0294,2.9288,PE；PB,2.48亿,1.00亿,11.58%,6.20亿,1.72亿,0.7,,谢玮
2023,15.256,1.0239,14.9,3.59,21.40%,3584.44万,21.89%,6.23,4.2496,42.5714,2.3917,PE；PB,2.89亿,1.31亿,9.99%,6.38亿,1.57亿,0.4,,谢玮
2022,11.498,1.0239,11.23,2.96,0.40%,2940.67万,-35.18%,6.24,3.8845,38.7241,1.7997,PE；PB,3.32亿,1.42亿,9.95%,6.39亿,1.59亿,0.3,,谢玮
2021,16.546,1.0239,16.16,2.94,-7.36%,4536.70万,-38.43%,6.23,5.6279,34.383,2.5939,PE；PB,3.68亿,1.49亿,15.41%,6.37亿,1.60亿,0.4,,谢玮
2020,,,,3.18,-18.37%,7367.88万,-0.72%,4.76,,,,PE；PB,1.91亿,1.52亿,23.19%,3.66亿,1.10亿,,,谢玮
2019,,,,3.89,8.27%,7421.40万,43.02%,3.83,,,,PE；PB,9771.76万,9067.52万,19.06%,2.94亿,1.03亿,,,谢玮
2018,,,,3.6,15.39%,5189.08万,-3.03%,3.6,,,,PE；PB,6932.77万,5285.26万,14.43%,2.45亿,1.04亿,,,谢玮
2017,,,,3.12,21.06%,5351.12万,1006.39%,3.13,,,,PE；PB,6719.35万,3918.34万,17.17%,2.13亿,8475.18万,,,谢玮
2016,,,,2.57,-0.02%,483.66万,-85.46%,2.7,,,,PE；PB,6284.53万,1736.93万,1.88%,1.83亿,8762.31万,,,谢玮
2015,,,,2.57,11.91%,3327.05万,-1.77%,2.27,,,,PE；PB,4622.92万,4270.67万,12.92%,1.54亿,9606.46万,,,谢玮
2014,,,,2.3,46.94%,3386.99万,67.92%,2.08,,,,PE；PB,5087.68万,5333.35万,14.72%,1.42亿,9536.25万,,,谢玮
2013,,,,1.57,False,2017.04万,False,3.36,,,,PE；PB,2825.89万,5648.96万,12.88%,1.01亿,6214.13万,,,谢玮
