报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,292.462,5.391,54.25,3.9543,55.47,-10.98%,5.32亿,-45.25%,23.23,82.45亿,92.42亿,9.85%,127.31亿,8.28亿
2024,198.658,5.391,36.85,2.4605,80.74,-33.76%,10.43亿,-69.37%,22.93,79.26亿,91.33亿,13.15%,125.38亿,7.52亿
2023,259.738,5.391,48.18,2.1309,121.89,-21.76%,34.07亿,-46.09%,24.08,97.64亿,94.16亿,29.00%,132.76亿,10.96亿
2022,251.178,4.1469,60.57,1.6123,155.79,116.39%,63.20亿,612.42%,29.79,90.27亿,87.19亿,41.72%,125.73亿,9.91亿
2021,393.244,4.0595,96.87,5.4625,71.99,44.76%,8.87亿,243.83%,12.41,18.30亿,26.37亿,12.50%,51.17亿,7.24亿
2020,138.99,3.9374,35.3,2.7949,49.73,1.30%,2.58亿,-24.91%,10.23,14.18亿,19.15亿,5.18%,40.94亿,5.57亿
2019,40.932,3.6,11.37,0.8338,49.09,2.40%,3.44亿,-11.29%,9.42,7.03亿,18.54亿,6.93%,34.57亿,4.48亿
2018,25.56,3.6,7.1,0.5332,47.94,18.93%,3.87亿,10.13%,9.46,4.43亿,19.15亿,8.06%,34.14亿,3.93亿
2017,,,15.29,,40.31,27.44%,3.52亿,38.66%,9.37,3.66亿,19.25亿,8.72%,33.74亿,3.48亿
2016,,,16.7,,31.63,-5.86%,2.54亿,14.45%,8.53,5.51亿,16.55亿,8.02%,30.69亿,3.47亿
2015,,,16.92,,33.6,-16.39%,2.22亿,-16.11%,14.39,6.15亿,14.67亿,6.59%,28.78亿,2.32亿
2014,,,,,40.19,6.61%,2.64亿,13.98%,11.36,5.31亿,13.18亿,6.57%,17.04亿,2.35亿
2013,,,,,37.69,-21.53%,2.32亿,2.51%,9.84,4.97亿,11.24亿,6.15%,14.77亿,2.48亿
2012,,,,,48.04,-14.60%,2.26亿,-2.42%,8.49,6.39亿,9.53亿,4.71%,12.73亿,2.75亿
2011,,,,,56.25,52.02%,2.32亿,-2.65%,7.18,6.66亿,7.86亿,4.12%,10.77亿,3.87亿
2010,,,,,37.0,57.75%,2.38亿,18.19%,5.89,3.11亿,6.15亿,6.43%,8.83亿,4.09亿
