报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,49.365,1.4409,34.26,6.9725,1.77,12.07%,-3898.62万,-62.19%,4.49,2.51亿,-2.64亿,-21.17%,7.19亿,3.43亿
2025,47.262,1.4409,32.8,5.5668,8.49,20.82%,-1.05亿,39.01%,4.71,2.78亿,-2.25亿,-12.08%,7.48亿,3.29亿
2024,46.717,1.4243,32.8,6.6548,7.02,62.22%,-1.73亿,-20.51%,4.82,6.12亿,-1.19亿,-24.52%,7.57亿,2.88亿
2023,61.672,1.4243,43.3,14.243,4.33,-29.91%,-1.43亿,-5183.46%,5.94,5.51亿,5354.95万,-33.01%,9.16亿,1.90亿
2022,57.191,1.4216,40.23,9.2542,6.18,-6.28%,282.19万,-97.05%,7.23,7.31亿,1.97亿,0.47%,10.97亿,2.06亿
2021,88.75,1.0,88.75,13.4674,6.59,81.67%,9562.26万,7.05%,9.88,4.34亿,2.16亿,14.51%,9.88亿,1.27亿
2020,45.98,1.0,45.98,12.6667,3.63,40.40%,8932.15万,108.68%,8.58,6.25亿,1.59亿,24.47%,8.57亿,1.22亿
2019,,,,,2.58,17.83%,4280.23万,52.37%,6.15,7374.06万,7441.29万,16.21%,2.71亿,5032.95万
2018,,,,,2.19,33.76%,2809.14万,71.72%,4.81,3630.44万,3528.33万,12.72%,2.09亿,4580.15万
2017,,,,,1.64,57.42%,1635.85万,-27.69%,4.35,1.10亿,1737.90万,9.98%,1.89亿,3001.30万
2016,,,,,1.04,43.69%,2262.15万,24.20%,2.92,5399.86万,2809.03万,21.72%,1.17亿,1762.82万
2015,,,,,0.724805,76.66%,1821.35万,339.41%,1.51,1402.25万,777.98万,25.13%,5422.61万,934.61万
2014,,,,,0.410294,20.43%,414.50万,142.08%,1.13,431.58万,358.55万,10.08%,3437.36万,1008.64万
2013,,,,,0.340679,False,171.23万,False,1.00,536.73万,-14.39万,5.02%,3023.63万,730.29万
