报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,50.387,1.289,39.09,4.7179,2.67,22.37%,1830.96万,200.15%,9.80,9.54亿,4.85亿,5.50%,14.33亿,2.46亿
2025,36.582,1.289,28.38,3.484,10.5,15.46%,7990.47万,11.17%,9.62,9.34亿,4.65亿,6.76%,14.14亿,2.19亿
2024,27.017,1.289,20.96,2.9722,9.09,30.75%,7187.42万,12.21%,9.21,10.39亿,4.14亿,7.52%,13.65亿,1.95亿
2023,35.37,1.289,27.44,5.0892,6.95,2.86%,6405.23万,-25.85%,9.14,10.35亿,3.74亿,9.18%,13.21亿,1.65亿
2022,28.629,1.289,22.21,4.2351,6.76,-18.79%,8638.04万,-38.68%,8.88,10.41亿,3.45亿,12.78%,12.84亿,1.58亿
2021,52.4,1.284,40.81,6.2981,8.32,36.40%,1.41亿,102.58%,8.37,5.69亿,3.13亿,16.92%,10.75亿,1.42亿
2020,,,,,6.1,15.60%,6953.89万,31.89%,5.98,2.36亿,2.18亿,11.40%,5.76亿,9637.72万
2019,,,,,5.28,-9.82%,5272.45万,-5.65%,5.25,1.99亿,1.56亿,9.99%,5.06亿,7953.17万
2018,,,,,5.85,-4.30%,5588.01万,2.32%,4.94,1.27亿,1.33亿,9.55%,4.73亿,7278.22万
2017,,,,,6.12,12.03%,5461.24万,18.47%,4.35,1.19亿,8289.29万,8.93%,4.17亿,7718.09万
2016,,,,,5.46,3.92%,4609.67万,10.12%,4.06,9490.76万,6278.20万,8.44%,3.89亿,6827.51万
2015,,,,,5.25,-6.07%,4186.00万,-14.37%,3.55,2789.15万,1.98亿,7.97%,3.26亿,6335.91万
2014,,,,,5.59,False,4888.67万,False,3.10,3658.36万,1.60亿,8.74%,2.84亿,5135.16万
