报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,2194.373,7.011,312.99,13.0992,41.88,119.38%,14.61亿,522.79%,36.05,151.08亿,98.72亿,35.16%,255.15亿,34.01亿
2025,1430.869,6.6785,214.25,15.5479,92.03,25.12%,16.48亿,49.47%,28.46,92.88亿,84.07亿,18.23%,192.23亿,30.66亿
2024,707.288,6.6412,106.5,9.6151,73.56,27.69%,11.03亿,584.21%,24.84,92.48亿,67.96亿,14.97%,166.79亿,23.46亿
2023,614.424,6.6691,92.13,10.6652,57.61,-29.14%,1.61亿,-92.15%,22.79,90.71亿,56.13亿,2.80%,152.00亿,19.91亿
2022,677.903,6.6703,101.63,8.3383,81.3,-4.47%,20.53亿,-12.15%,22.77,87.32亿,58.38亿,25.25%,151.87亿,21.54亿
2021,1155.472,6.6744,173.12,13.5778,85.1,89.25%,23.37亿,165.33%,20.20,90.23亿,44.91亿,27.46%,134.83亿,14.49亿
2020,652.877,4.7163,138.43,14.5181,44.97,40.40%,8.81亿,45.11%,22.68,76.67亿,25.09亿,19.58%,106.94亿,7.39亿
2019,328.946,3.2108,102.45,10.2699,32.03,42.62%,6.07亿,49.85%,17.39,19.88亿,15.34亿,18.90%,52.26亿,6.29亿
2018,88.381,2.8464,31.05,3.935,22.46,10.65%,4.05亿,1.91%,6.76,9.34亿,10.55亿,17.99%,18.97亿,6.29亿
2017,,,57.91,,20.3,36.32%,3.97亿,125.26%,8.74,5.87亿,7.68亿,19.59%,17.57亿,6.27亿
2016,,,31.51,,14.89,25.25%,1.76亿,11.82%,12.79,8.72亿,4.53亿,11.73%,12.79亿,4.07亿
2015,,,,,11.89,25.57%,1.58亿,60.80%,7.62,4.20亿,2.94亿,13.12%,5.71亿,2.20亿
2014,,,,,9.47,20.02%,9812.25万,45.69%,5.60,2.62亿,1.65亿,10.38%,4.20亿,1.84亿
2013,,,,,7.89,-5.55%,6735.04万,6.34%,4.42,1.99亿,8489.53万,8.54%,3.31亿,1.43亿
2012,,,,,8.35,159.48%,6333.30万,254.30%,3.63,1.36亿,2337.35万,7.58%,2.67亿,1.05亿
2011,,,,,3.22,False,1787.53万,False,2.77,1.08亿,211.60万,5.55%,1.73亿,8944.69万
