报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,7168.561,4.2169,1699.96,62.1192,28.85,159.56%,10.13亿,185.04%,30.52,61.88亿,10.01亿,35.12%,128.78亿,44.97亿
2025,5716.219,4.2169,1355.55,87.9824,64.97,453.21%,20.59亿,555.24%,28.07,55.79亿,-1176.07万,31.68%,118.43亿,49.44亿
2024,2746.887,4.1746,658.0,233.9767,11.74,65.56%,-4.52亿,46.69%,12.99,27.47亿,-46.73亿,-38.91%,54.30亿,17.74亿
2023,562.23,4.1659,134.96,79.299,7.09,-2.70%,-8.48亿,32.47%,13.56,46.54亿,-42.21亿,-123.78%,57.30亿,9940.11万
2022,218.682,4.0081,54.56,29.9975,7.29,1.11%,-12.56亿,-52.29%,12.11,24.67亿,-33.73亿,-181.75%,49.40亿,2.87亿
2021,380.495,4.001,95.1,52.7732,7.21,57.12%,-8.25亿,-89.86%,14.72,29.21亿,-21.16亿,-115.08%,59.80亿,2.87亿
2020,587.267,4.001,146.78,127.9449,4.59,3.38%,-4.35亿,63.15%,16.07,48.75亿,-12.89亿,-94.68%,64.32亿,9061.84万
2019,,,,,4.44,279.35%,-11.79亿,-2772.32%,12.10,3.83亿,-8.55亿,-265.61%,43.56亿,5106.55万
2018,,,,,1.17,1392.05%,-4104.65万,89.22%,452.69,13.54亿,-4.23亿,-35.07%,5.11亿,514.85万
2017,,,,,0.078433,False,-3.81亿,False,32.92,2.83亿,-3.82亿,-4853.85%,3307.66万,4.94万
