报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,365.977,4.6116,79.36,18.9822,4.82,-5.54%,2101.78万,-75.01%,6.36,40.77亿,7.65亿,4.36%,30.11亿,30.39亿
2025,289.562,4.6116,62.79,10.9974,26.33,-2.47%,2.19亿,-3.23%,6.26,37.68亿,7.44亿,8.33%,29.64亿,31.09亿
2024,122.887,4.5768,26.85,4.5514,27.0,60.74%,2.27亿,-16.16%,5.67,18.92亿,5.66亿,8.40%,25.95亿,37.23亿
2023,176.376,4.5446,38.81,10.4986,16.8,145.39%,2.70亿,399.33%,5.16,11.64亿,4.01亿,16.10%,23.44亿,32.17亿
2022,113.433,4.5446,24.96,16.5596,6.85,59.96%,5415.05万,17.43%,4.32,17.67亿,1.57亿,7.91%,19.63亿,9.75亿
2021,,,,,4.28,36.91%,4611.37万,-19.12%,2.16,3.67亿,1.09亿,10.78%,8.83亿,4.03亿
2020,,,,,3.13,44.82%,5701.44万,4.52%,12.95,4.93亿,6712.17万,18.24%,6.46亿,3.43亿
2019,,,,,2.16,414.94%,5455.11万,292.93%,4.99,1.47亿,1608.82万,25.28%,2.37亿,2.74亿
2018,,,,,0.419106,False,-2827.47万,-217.27%,0.39,7055.93万,-4153.67万,-67.46%,1646.47万,2.33亿
2017,,,,,0.0,False,-891.18万,False,0.33,832.58万,-1326.20万,False,585.60万,5244.40万
