报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2025-09-30,46.169,6.0351,7.65,0.9643,35.91,-3.50%,4849.08万,-20.73%,4.97,8.88亿,11.19亿,2.78%,33.16亿,8167.37万
2024,43.03,6.0351,7.13,1.0699,40.22,6.73%,7956.55万,13.11%,4.90,6.36亿,11.01亿,2.63%,32.47亿,1.36亿
2023,71.027,6.0346,11.77,1.8845,37.69,-4.80%,7034.43万,363.64%,4.71,6.09亿,10.72亿,2.37%,32.17亿,1.12亿
2022,46.789,5.6035,8.35,1.1818,39.59,-12.11%,1517.22万,-82.39%,3.88,6.13亿,10.28亿,0.85%,25.83亿,5704.06万
2021,38.491,5.6028,6.87,0.8548,45.03,10.04%,8615.23万,-28.16%,3.85,8.39亿,10.38亿,2.21%,25.62亿,1168.93万
2020,41.349,5.6028,7.38,1.0142,40.77,-14.80%,1.20亿,18.43%,3.84,9.49亿,10.19亿,2.99%,25.43亿,455.88万
2019,50.985,5.6027,9.1,1.0655,47.85,-12.72%,1.01亿,-74.88%,4.35,15.81亿,13.03亿,2.45%,28.22亿,207.70万
2018,51.913,5.6001,9.27,0.9468,54.83,10.52%,4.03亿,2.36%,4.32,14.76亿,12.93亿,7.32%,27.88亿,824.86万
2017,,,14.78,,49.61,15.47%,3.94亿,8.67%,5.37,12.95亿,10.02亿,7.72%,22.80亿,471.77万
2016,,,26.63,,42.96,26.55%,3.62亿,18.41%,4.61,13.19亿,6.85亿,8.55%,19.12亿,88.66万
2015,,,,,33.95,11.57%,3.06亿,15.52%,2.49,6.17亿,3.39亿,9.06%,9.19亿,53.24万
2014,,,,,30.43,15.46%,2.65亿,51.91%,4.71,5.09亿,4.43亿,8.79%,7.86亿,55.68万
2013,,,,,26.35,22.18%,1.74亿,21.78%,4.10,2.89亿,3.79亿,6.71%,6.78亿,64.06万
2012,,,,,21.57,-1.39%,1.43亿,18.63%,3.87,3.37亿,3.65亿,6.69%,6.42亿,64.61万
2011,,,,,21.87,False,1.21亿,False,3.96,2.72亿,2.87亿,5.48%,5.33亿,73.51万
