报告期,总市值,总股本,收盘,市销率,营业总收入(亿),营业总收入同比增长率,净利润(亿),净利润同比增长率,每股净资产,总现金,未分配利润,销售净利率,股东权益,存货
2026-03-31,13.534,1.0331,13.1,1.531,2.21,19.73%,1036.26万,-37.24%,6.06,2.15亿,3.98亿,5.53%,6.97亿,1.69亿
2025,16.519,1.0331,15.99,1.9231,8.59,10.46%,6045.96万,-22.85%,5.96,1.92亿,3.88亿,6.61%,6.86亿,1.63亿
2024,14.983,1.0333,14.5,1.9258,7.78,11.68%,7836.24万,14.57%,5.34,2.03亿,3.44亿,10.10%,6.07亿,1.21亿
2023,11.607,1.0345,11.22,1.6677,6.96,26.82%,6839.88万,58.58%,4.64,2.11亿,2.79亿,9.88%,4.96亿,9747.04万
2022,5.899,1.0368,5.69,1.0745,5.49,19.65%,4313.22万,41.94%,4.05,1.08亿,2.21亿,7.94%,4.34亿,1.04亿
2021,,,,,4.59,8.25%,3038.78万,-21.61%,3.31,4711.57万,1.87亿,6.64%,3.13亿,9595.54万
2020,,,,,4.24,22.37%,3876.66万,30.97%,3.02,8480.19万,1.64亿,9.32%,2.82亿,7521.73万
2019,,,,,3.46,2.15%,2959.92万,-32.84%,2.73,4715.86万,1.28亿,8.68%,2.42亿,6489.44万
2018,,,,,3.39,9.23%,4407.48万,16.78%,2.39,2742.69万,1.01亿,13.08%,2.10亿,6273.06万
2017,,,,,3.1,13.69%,3774.07万,68.82%,1.88,1129.46万,6121.51万,12.03%,1.63亿,6197.27万
2016,,,,,2.73,10.11%,2235.53万,305.55%,1.46,3000.28万,3144.49万,8.18%,1.16亿,5709.93万
2015,,,,,2.48,-13.19%,551.24万,-46.07%,1.18,1.11亿,1083.33万,2.19%,9400.92万,8166.95万
2014,,,,,2.86,29.81%,1022.19万,48.03%,1.11,1.48亿,548.91万,3.58%,5557.24万,7811.62万
2013,,,,,2.2,8.98%,690.53万,-21.45%,1.02,289.65万,-193.62万,3.14%,5106.38万,6910.00万
2012,,,,,2.02,False,879.07万,False,1.85,1216.07万,3967.82万,4.35%,9267.82万,5817.15万
